feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
-1.9632891478389742,0.8598335614674577,-0.9392016881997542,0.4608248654038653,-0.5159816442029157,1.4287601620367705,0.25028450886627823,1.0725417995727589,-3.0584633566650523,-1.4404859225831577,1.048399887813541,-0.08106710543541713,1.434309669352076,1.4995036382751996,1.7445838700752485,1.6258808143597523,-1.7896337792883954,0.28475459338556824,0.5682733771527843,1.086380711205838,0
1.495458245242957,0.444853537557488,2.305265394839145,-0.2846255042536789,-0.9515070021208378,0.8495845310466172,1.6180580938790903,-0.18969349345240752,2.6448481401325448,1.1873101261540553,-1.972089026643818,0.28802836830548917,-2.2185699659510996,2.4679063963239836,-1.4439255470737569,-4.970346833150479,1.7822802984727726,2.4187777793134635,0.4115657191642819,-0.9414031690020248,3
-1.5681443134200506,-0.39361158203300994,0.03940980152970752,0.45721306369251385,-3.5396998065101406,1.455434483915325,-0.6038346989346653,0.3735336834117687,-2.6228455576073326,-1.4288999017625834,-0.39338229774465705,-0.7624179506029144,-0.591018455733432,0.714849685624715,-0.7603636412161305,-1.7216316272389245,0.3392593925896601,0.440059929023145,0.3824333156925354,-1.3121632011955178,0
0.05586393984449697,-0.10581875749769788,-1.4978961925591556,-0.30964971398806124,-0.4336189042436248,-2.0199273321561364,4.772148646087369,0.06783851391693768,0.39391612352929406,-6.487237584575084,1.146027575013415,-2.837506441397379,1.44194500580189,-3.9168251436623898,-0.016610342325908987,9.245750474728125,-4.5910481823744576,-0.5123742406766936,-0.4536363875916828,1.7262265456356325,2
0.6040516449216232,0.9982176559717297,0.43809027681428403,-0.4100294115389108,0.6471027475993807,0.6322163140318503,-0.5486047703148255,0.5574085568511856,1.4223893277861603,3.2354074742395893,-0.07083684791609023,0.09112486725337687,0.6823387820596591,2.618415719039464,0.10769944910661848,-3.440904241968438,-0.16365468202085287,0.9465770035733866,0.6436687530224908,2.0773434395699533,3
-0.9087696708079733,-1.5125289652988756,0.7525157476567182,1.6845248346034518,0.8330508237902576,-0.5571305725722312,-0.4879965366089917,0.6087355891244169,-0.1904421429279176,0.5332279232084047,0.8422973270139027,0.023195978557374822,-0.5864151488887734,0.49808105808797687,1.3510157524870003,-1.2917531800835849,1.8791419637690878,-0.6197721282538776,-1.3307051313309262,-2.1779677321946878,3
0.8080361894020714,-0.3300901917014373,0.6373356056653239,-0.8480655980305086,-1.396755971762182,-0.048965030858450255,-1.3572580550863045,-0.6573725539947244,-1.0682466849957604,0.6683586375577929,-0.42375968202270325,-0.45341410838385404,0.7114105794654951,0.5943216694201994,-1.795643172630015,-2.4826438057426894,1.4073685565240777,3.112910201043841,0.732829081821745,-1.2742321190767951,3
0.9262574910843923,-0.7619412381350837,0.6499638861156813,-0.3860025756494393,-1.9806849024848945,-0.5442961463142919,1.9453079303538914,0.4672522151827898,1.3095733501925721,-2.0080030229575923,0.18209824581586204,-1.0359619286066395,-0.5044226832971694,-0.2931334478683145,0.43594762971547235,-1.4857975107526684,1.397442235942543,-1.5198927996189848,-0.14170872170182425,0.8778260312391258,3
-0.012024028913188147,0.39530725264933086,1.7008338211168121,-0.23955585893709952,-0.9941905980877209,1.0716803738905898,-1.484629252072485,-0.43651486326554356,1.2483183445475077,1.0160253173202707,0.4891783506377937,-1.1797767493745086,0.29522475834524275,-3.040543608357661,-0.029351702115694548,0.20303373208837433,0.4147293748758001,-0.6794449849177494,0.03302330719303323,1.3469412443889957,5
0.029190503935567446,2.098221474546747,0.8049363583540774,0.6979740301300975,-0.15249774524008908,-1.3028447635247453,1.258005061763556,0.3080099022173409,4.901796785909783,2.106192614906355,-1.2325403112202802,-0.684491730612797,0.452067838259671,-1.718863594187464,0.4573242810867655,1.225301409047712,-3.7999625627905216,-0.3559740843858328,-0.13808233466148176,0.5911361179239325,4
