feature_0,feature_1,feature_2,feature_3,feature_4,target
0.4397326742035512,-0.5683151701990579,-1.1587176604162672,0.6092104077479641,1.0091960396589836,48.43006054274814
-0.710876905547667,1.208596226666974,-0.9384758645939828,-2.2612865938825206,0.2644691867502364,-30.98560042073975
0.3816046016412054,-3.317669052301425,1.1996293975279886,-0.8941447698661574,0.8952795835300709,80.76822392208071
-0.8802877263208972,0.4985390666395582,-1.4276696950068193,-1.8453263662389763,-0.23220162791597526,-69.21621638008689
-0.4780693451608149,0.760959720214595,2.3978139429227556,0.5061057303811878,-1.7778067462353881,-57.991364163471424
-0.06584784771120117,1.7448141483393012,-0.22277369910299966,1.9850845914257311,-1.856185480611148,-104.74958628155144
-0.17129279758504132,-1.030608212892495,-0.26650186502997114,0.8042673576917392,-1.357697560038817,-99.19287364434186
0.6358077374485547,0.5130511975250405,0.0669936215507425,-1.3180987705336658,0.6431092770864417,37.20462453968386
0.6032809543347756,0.6033644840993075,0.3618066797921599,-1.399251466976562,0.766959320148877,82.61064470423298
-0.48683871507241,1.0006384089640723,-0.4016901353559198,-2.054922172323586,0.6751119905800197,27.372763910364895
1.1073361487481852,0.15637152181642605,0.04566590024175223,0.021043221069700545,1.0376541896217721,58.52385317301356
0.8422247383826557,0.28909420380393497,0.7081600199266035,-0.02590533681618617,-0.5398790713327012,15.153659276167096
-0.7127994368270598,0.6122973124985504,0.564352526386118,-1.7110711971542645,1.1001293740133287,75.05799594972538
0.46949620606677045,-0.967326089611601,-2.007975192617311,-0.37241574576491177,-1.2076692404542788,-120.98147450491817
-0.24648712059714464,0.6467583372877117,2.241866502543307,-1.3731141846550896,-0.6735018140196655,-11.527013402245952
-0.29369400128057355,-0.3120497870883911,0.5819669596331709,0.22695247104894115,0.41844461485022444,33.65920106389828
-0.34334524889278906,-1.0033879436857385,-1.9219949036061388,-0.2629661372093793,-1.5177962251711266,-156.90128663316983
-0.6518406067899514,-1.0352820566941976,0.38924727257644454,0.9554787247688147,1.7752036650360914,115.46640123618323
-1.8446656458127817,0.8161888202268038,-1.7766147971775628,1.5739087604805166,1.8258058064434886,57.69557781156312
0.33697186749084096,0.5024058074538407,-0.27897435293437656,0.4238245574630138,0.6114228114592142,42.2047995057663
1.2880576967085509,-0.9543255262650518,0.7091957502058992,0.05865701068381101,0.7948392494322872,69.29039266030384
-0.3128287573370896,-0.4708072514855173,-0.739356738508672,0.29294072483196687,2.4043256059373497,129.43974211834114
0.17775557137896755,0.48896592635138014,0.29702792049820403,-0.5701651587066086,-1.5778533904820815,-89.3364444981222
1.1881372062843722,0.7467426456147087,-0.2334551038971919,-2.1332887491894357,-0.6347602312407156,-50.99947012200502
-0.18692130589191588,-0.5496476204528785,-0.2946580762398474,-0.8077963257294619,0.18745644169144907,6.552774915517511
0.19519279611719034,-0.4109236017657893,0.5382686483345053,0.16181278614975456,0.9308356346633864,80.62893296616372
0.20458184913373703,0.006011961197257377,-2.2529745997237853,0.517413235586291,-0.69649862059963,-88.10584219467827
0.08400915066959325,1.6068291632352614,-0.5928449205294791,0.7320742668810113,0.14935151164166616,1.0354198068108627
-0.27101790022879757,0.8403661574696568,-0.4994202458833054,-1.8916453966716489,-0.22519883768417293,-50.073220684101976
-0.672023436468346,1.3421792842550249,-0.37276141643686733,-0.4014728193717207,0.4024690934884474,0.24166665886377814
-1.833282407428071,-1.1102807115150688,-1.0040004163494174,0.7232169795556779,1.2880460507067035,38.698188395654455
0.6678896088334423,1.0225161072341362,1.6567166244782918,0.3462331153511832,0.16681026701973248,48.61321545376149
2.1003810561308245,1.4950451382041972,-0.10434378906342724,-0.49322305199340466,1.3740851199679849,92.00700513429547
1.2815738406346966,-0.19832050344148366,-0.6637509246615519,0.01792319089390475,0.12464616146077308,-4.329915011157542
-2.979596771061134,-0.7070714470671638,0.9425004089401402,0.05728515015601808,0.5466648375345344,20.93918926739479
0.084735828330923,-0.026705781522121084,-0.6407329431134003,-1.5463850064170817,2.206561866039534,106.16147748727859
0.9613594076674699,-0.2641756709045859,1.9902251779416218,1.079008489778585,0.7131233797974043,108.56378750691319
