feature_0,feature_1,cluster
-0.27834386694993274,0.8620078898062535,0
-0.2618760236588903,-0.39637050393519757,1
-0.3421607219060217,-0.9632376277398621,0
0.8702931889773791,-0.39606985608784007,0
-0.1335757667709865,-1.0541750777662415,0
0.013165924176908962,0.965653435936656,0
-0.37583874262481637,0.37235111773373913,1
0.9396539551353076,0.4699519855085821,0
0.2990431864126085,-0.36490952486293277,1
0.7697905150831996,-0.6916639133100696,0
-0.5155596285269112,0.850659865850243,0
-0.4413778248599921,-0.06750408399357526,1
0.8243714423638278,0.5386980934994056,0
-0.3673526537607546,0.1011651216977623,1
0.9725208241084835,-0.13918756010536087,0
-0.8623491504934396,-0.421678324864195,0
-0.1324820593748698,1.0004480022085362,0
-0.46820177536516944,0.1133443772926033,1
0.2977249572414595,-0.3474889721837591,1
0.1021462119548625,-1.009581815042542,0
-0.3456210828319276,-0.9813394720793309,0
-0.7212446319949932,-0.6555527774953186,0
0.15911011674773295,0.4570579294768275,1
0.38248139265419534,-0.8714212776054804,0
0.12166476813815871,0.9912346540358059,0
0.21377485822804904,0.4305807059139931,1
0.9410164853373583,0.20983128091023773,0
-0.16058348886474763,-1.0283536950213992,0
0.11500945384088254,0.4956138054753987,1
0.06470250298872464,-0.4547426532201972,1
0.9466802813589401,0.4769270768470663,0
0.24482666204359682,1.0680311803337204,0
-0.5876960939794518,-0.8340609090822704,0
-0.9544018648256581,0.404427955181639,0
0.35023743422783277,-0.253025205377915,1
-0.9878956596415822,-0.05321506553591436,0
0.5074080015936624,0.15437901023763012,1
-0.8842334880427036,-0.43621641680617385,0
-0.41506295537384236,0.8584103974813984,0
-0.19638342524369762,0.9640679673110732,0
-0.3819936863884612,-0.16130587946603525,1
-0.4599903029983143,0.20510056643583532,1
0.2925123422765834,0.3321234613986946,1
0.6781944015707321,-0.6833243025457378,0
0.24269491819857325,0.45667286869805057,1
-0.9218990182869792,-0.37078748890173446,0
0.07142376284418359,-0.4221217218240502,1
0.038922308284916746,-0.4921043071501567,1
0.0878601008012631,0.43302272338750797,1
0.10501471218702588,0.48263625737857596,1
0.056808139133932484,0.4751018995394433,1
0.26245542835794167,0.3243711866591945,1
-0.40373970864003283,0.16071523626283052,1
1.0132970018751888,-0.15826235618827963,0
-0.36097189983544137,-0.2534457497571269,1
0.730208460457503,-0.6245880109304425,0
-0.17445098431878053,0.48944004511562395,1
-0.18517815410975946,0.3293406453229325,1
-0.2842384791230894,0.3392252918886826,1
0.44824077365523546,-0.16590192345592006,1
0.47803741633742836,-0.8126617481926075,0
-0.683643975444243,0.7652288682800577,0
-0.1938592608048933,-0.43560739800705883,1
0.2934474841593023,0.3163016062703531,1
0.3660021120382555,0.24633692284150793,1
-0.17360445954052586,0.37122938388099064,1
-0.7891255440463347,0.6711143683526262,0
-0.08129252916894603,0.5328957787949227,1
0.6178131260275588,-0.8289530225298871,0
-0.8822647449432628,-0.468797738083619,0
0.9099956453309073,0.30524969482646913,0
-0.07675362206106379,-0.42446344555286025,1
-0.29121341587288446,-0.9919334010126101,0
-0.03137158607076176,1.0382533674725283,0
0.3147936550921199,-0.9284013380018346,0
0.26188130748786587,0.3146232960751175,1
0.948956293796775,-0.2769276273482981,0
0.16664312784258645,0.3824943093591098,1
0.41619281821547505,0.12006773573441618,1
0.46734996156957775,0.02408420933765157,1
0.3957202053908628,-0.2840740032224741,1
-0.2088592358518946,-0.3338477087895251,1
-0.3732863150442929,-0.006975513872206749,1
0.7895314617034515,0.5394349176170392,0
0.746782021035183,0.787072285533702,0
-0.3635228521101211,0.9666053200949127,0
-0.45058666412225645,0.94255501092556,0
-0.2270552924925515,-0.35610560894688326,1
-0.16606221069295543,-0.4086143018073881,1
-0.5961125578770039,0.8295594355051015,0
0.9485693300845827,-0.09671504826253859,0
0.14383414285334092,-0.47232509374109755,1
0.46981947390609874,0.8873887889203138,0
0.43362154364112115,0.863222336394756,0
-0.4263304257469746,0.9866309584293693,0
-0.6452656422047348,0.7359693724409899,0
-0.13260828939506353,-0.42457742626798767,1
-0.9207439135743948,0.3881391350060261,0
0.5854521158793239,-0.77486375321403,0
0.7120863171809286,-0.7153687242685867,0
0.41065205425738815,-0.2810769940020975,1
0.22327237243273296,-1.0146217468322782,0
-0.22387330115358392,0.3783788895359519,1
-0.6196825787088855,-0.9096136035264316,0
0.4297472994688858,0.1091430564083619,1
-0.06949141628359001,1.009399992905949,0
-0.3802240377338685,-0.23055915237702387,1
0.10870161142762878,-0.39505502369067824,1
-0.8191824639652182,-0.5561283683453697,0
0.11094324349685107,-0.43097092410214183,1
0.7289924009845549,0.7340040382972741,0
0.0505939658050097,0.5228697575523479,1
-0.08562116855432134,0.9978211607938879,0
-0.19508857785389666,0.9440745870428991,0
0.6538030936591479,-0.7715681986885723,0
0.3792712601842976,0.07093793375772087,1
-0.7413022515853288,-0.6756050736723946,0
0.44107765631001056,0.06584473714004434,1
0.5724267122583913,0.8022554632554583,0
-0.9706896402747628,-0.2633831241821041,0
0.38750301913005925,-0.2608770616471976,1
-0.30875578451544344,-0.2256876743060769,1
0.07326162521814786,0.9510428687422307,0
-0.05969020437437404,-0.4163508758274601,1
0.1971254319838806,0.40496467298264127,1
0.91696015460759,-0.41353377015595444,0
-0.9946105197183681,-0.19806705403033045,0
0.7911471742323879,-0.5017499351064754,0
-0.3632774604187485,-0.0942448997738507,1
1.0223723201618444,0.2719662663250231,0
-0.03608829719218161,-0.44724641884736954,1
0.5594915693114515,0.8555504155022019,0
0.2142280301188133,-1.0305485870867452,0
-0.17332799935246437,0.3624289208890882,1
