feature_0,feature_1,cluster
-8.582759604960398,7.086453225465659,0
-10.513719733536403,8.500981094506798,2
-8.903993369112785,2.9195030611515014,1
-7.476997335653673,2.721924394133281,1
-7.481697033066576,2.194227470061355,1
-9.757687243864503,5.595336039661747,0
-8.266816785674827,4.5315685417946785,0
-7.407930265218479,6.711761365353862,0
-9.503063199097792,6.233106803865994,0
-9.874374732734033,8.458512996630985,2
-6.708996887876758,1.3120630577763348,1
-7.816355603982081,2.137586942590476,1
-7.67643007784967,6.3935562586628585,0
-9.398042766515568,6.217198568016812,0
-10.529018455933542,5.50506199425392,0
-9.885389614099168,9.560895597727004,2
-9.460141721212914,10.504310275587825,2
-8.30315998014777,6.009213613937868,0
-11.006197816323438,9.897432501391954,2
-7.833008697421574,2.8122383889796225,1
-7.350182325103356,0.7540232461221184,1
-9.265961932705109,8.626690613528476,2
-9.285984143099544,4.807549718191089,0
-7.600130722194728,1.8960397937030244,1
-8.750842159982732,6.052827343745987,0
-9.75114054313753,9.461093414229548,2
-11.211191986626785,8.496273322605317,2
-11.066247488778298,5.195772245382469,0
-9.529097002149616,6.436858648670173,0
-6.420023552341145,3.6114546476686753,1
-9.170427501083292,2.975706076258517,1
-8.471614302401305,1.3811885384564844,1
-9.892854516902013,4.787916242758102,0
-9.565800743833826,9.076978210522809,2
-8.761533536323306,8.081627343538702,0
-8.905311728339647,2.8400810910330487,1
-7.798417814832616,4.744835329658034,0
-9.252501734521347,5.093940083137642,0
-7.541546146001077,3.1229329325234265,1
-7.35398470563359,5.060849462519307,0
-9.339818128493315,5.288293004724681,0
-9.16414342107645,8.438971557390028,2
-8.77690437200041,3.5250187649526534,1
-9.454781878773714,8.620840909191315,2
-10.356742740248304,3.26730897326339,0
-8.478253043178006,6.187529302111688,0
-9.304892319015012,5.538162907615412,0
-7.169744688428789,3.710738123755058,1
-8.673534625807285,4.988545479158652,0
-11.222852253705454,9.488447264528093,2
-10.786712122573716,9.115265896502251,2
-8.575028802511895,5.241518893916648,0
-8.55352769404052,2.382987400792868,1
-6.2736037432470075,3.12198717508612,1
-9.486996455692815,5.666303274264085,0
-7.654426384253755,6.290077605337819,0
-8.297489642032682,3.582143409564324,1
-9.946642943669099,9.561743970196106,2
-9.592967544633018,9.114984271289766,2
-8.839582706391827,1.5467147924779925,1
-10.724558095069355,7.846587988598734,2
-9.556891948201864,7.97241450266912,2
