feature_0,feature_1,feature_2,position
-0.8412300493336183,0.4382334493718676,0.4695850976709214,-1.0859877636668007
-0.30443362935923773,1.445180811071713,-2.008266265872158,3.3901665848630795
-1.0601587386039133,1.9800988042338283,-1.397033701644891,4.186482937739558
0.9526309638651754,0.0945726548698434,-1.0771759828549792,1.9115795871977967
1.0099789752257797,0.9873224202565979,-0.9088657057779468,1.2594716938283887
0.7980337776081431,0.1759019832412037,-0.3531546621114909,0.998661555199858
-0.46251573005004876,0.965536513178316,1.6940254389205252,-2.8262379224403054
-0.7656072700878727,0.8704721373624866,0.5195601322369742,-1.0613441544345603
-0.6683582277402871,1.5390981730272195,1.566741637659096,-2.2715301664498697
0.6590958260923783,0.9768535396848045,1.5933315472959042,-4.0092319187467425
-0.8162435902544565,0.9412769490228546,1.546370085855439,-2.0644318775170065
-0.5926916796596926,0.4603110874006428,0.17297725757000862,-0.5802444554147688
-0.12903949377745175,0.8870673396406524,-0.0790344919702569,-0.15787404479983588
-0.2708797535856273,1.4884899593159826,-2.053293364137752,3.4729315891366683
0.21022588566956474,0.9402433561939544,0.15738012523399147,0.27925036535475434
0.5679086795747171,0.04432013879480523,-0.3217045630679075,0.5868163095519322
-0.29965003221729686,0.5241277166138805,0.2386035896435511,-0.27279695599617704
1.111438823681384,0.46102825596748,-1.1671003832792743,1.7797939856111036
0.20321531240998153,1.5996518672113704,0.13645049602296916,0.04550853353255114
0.1884424620337663,1.0105702836993544,-2.0536929691023076,3.0458597309708977
-0.9771302759495668,1.708000743832142,-1.467080160508331,4.338858206754899
-0.2223888883304146,1.0471672552702265,-1.9279709926996609,3.37542992781885
-1.1082008504862009,0.6088901209202578,1.1927645418724275,-1.7984698292561507
0.5333857159735836,0.3403204491566935,-0.08065162634687637,0.4686099738385789
1.0954988537625114,0.822881175577271,-0.753390350421751,1.457809402243496
-1.033479688354565,2.047531777328099,-1.5606793064460014,4.249243400071556
-1.0713553778784901,0.4705428320219125,-1.0307102609506609,4.474598511007974
-0.37395809213520853,1.6235737026784283,0.12011236360838479,-0.48504942071972723
0.12823272941530334,1.407243588295624,-1.9694519307449156,2.8205809032641
0.7265603372437819,-0.1970292387360707,-1.4615978697420788,2.152182325741837
0.667993545187125,0.24260026848522268,1.8618202215321185,-3.881636692181978
0.3146387443849601,1.5578023322193753,-1.6965090050928586,2.7617861261043473
-0.7170778916030721,1.0685441514403582,-1.519608908774945,3.988229526525012
1.0223658162948825,0.4076628376543012,-0.5227728261322749,1.082965786467876
-0.3781661424419279,0.9414190388283471,1.9680498208090624,-2.7257784312760864
-0.5350289549860088,0.5066392419958704,1.6683475749953744,-2.4349744365526744
-0.7183182350144306,0.28193452954947346,0.3564371076549182,-0.8182685284714115
0.9429783340016555,1.3792485064274997,-1.4558929173523585,2.1600589508261403
0.9660127711763946,1.380124393237196,1.16796226311097,-4.570165772484874
0.03834174254616568,0.6110371464032106,2.051030656264903,-2.97560317431126
-0.758639781080487,0.9953474093130762,0.11015987206683496,-0.5368979340911625
0.8346654405158543,0.13867240435606362,-0.4326516661454122,0.9273922154385515
0.22115697110624594,1.5118946071595165,1.8982874027752914,-3.513623360490828
0.2144791998897986,0.09564120727700282,-1.8504621066711786,2.939070319935843
-0.5184312451058835,0.19647702016709712,1.7451576111684113,-2.6589303993342064
0.6593846151772023,1.911546136630381,1.5676892467021717,-3.860144258616058
0.3898163070576333,1.6843226097115285,1.8794162240943855,-3.5704090150674315
-1.051723589277931,1.5815026896124111,-0.9049876959761334,4.636976518543379
-1.1132596142492714,1.634083655456778,1.011232585546857,-1.6588374881783896
-0.8452537683580782,1.2276435128445526,0.502799371414203,-0.9260689106978722
