feature_0,feature_1,cluster
-8.306694041407333,1.731663955319955,5
6.8362830258478,-6.478212451005783,3
8.85386397942302,-2.8751955537181844,2
10.640525515304837,-3.091679752127777,3
9.80320822435499,-2.0574398835514716,3
2.601598591854666,0.4397690857589809,4
-0.1632986690210243,-5.658854985737661,4
0.9296127937077987,-1.9025770032552707,4
7.094225199783935,-2.458124901663366,2
11.552912713752043,-6.131434811825856,3
0.6856943457325211,-0.015408765478549968,4
8.595598522289906,-3.958217898453511,2
-8.663619477909204,0.7452069161671394,5
10.201774743346295,-0.8124060859340885,2
-9.707573940157841,0.005696544756281119,5
2.3249673721935444,-6.193411211078381,1
8.145524522815524,0.07596190467279973,2
1.8950414481766096,-1.329586047214265,0
9.013928959174587,-3.3164664837549784,2
2.0809646469479204,-3.6929666708743705,4
9.792356176049722,-6.519271272601504,3
1.149920582960158,-1.0337721753050915,0
4.016978379662712,-9.71905072800551,1
5.552927158829295,-6.910767412872838,1
7.301144857591525,-4.879193506660358,2
-7.446488764108437,1.863306123044917,5
11.816391854252709,-6.650830777095237,3
9.34759167279168,-2.3376664464166415,3
8.293395673850867,-6.279310522504046,3
1.8741700032117432,-6.176957042727875,1
2.622751234515188,-2.710012473865249,0
1.8307670939926737,-1.111398432866258,0
2.1689920508844227,-0.061632938725474595,4
4.784912394813218,-2.8080635843957484,0
4.958641469555573,-1.24445257986324,0
-8.001841851054598,2.3171634948272204,5
2.553598263693784,-4.768621678583292,1
-5.276741142695572,2.7507272075954297,5
10.664133668384716,-5.146731395974525,2
2.0248239891056388,-3.607495950879178,0
9.595334813200846,-4.454439743219667,3
4.281092668095276,-4.4711926522214185,0
2.3260450898951195,-6.174617169203042,1
1.9052838193237744,-7.194988977886423,1
-1.427038999999041,-3.753328975688276,4
7.154504796098248,-2.2915775004419867,2
8.24799682111427,-4.596270255516517,3
9.646388791723243,-5.759500397254309,3
3.8722996477447347,-2.4593012153610063,1
3.380391308087616,-1.7294380861952514,0
4.057035477160829,-5.074887060220876,0
2.2676171857455696,-3.967643214258999,0
3.478988051763323,-5.483511609293289,1
8.373728814617884,-2.691885986170281,2
9.243701052540006,-1.858419301096275,2
-6.90787136597371,0.3078102259632717,5
8.564711253199011,-3.7132869522336165,2
8.861852840556173,-0.4456599629912268,2
-7.576569836657985,-0.6266761438420683,5
3.913808928224049,-5.848613363395694,1
4.136521229502534,-1.4073848113517395,4
10.095390693001246,-6.304113882744947,2
3.299713148401018,-3.3201081076060355,4
2.142572370495776,-0.5272813294324317,4
1.2326550107321386,-4.358496343519349,0
10.56901361123077,-3.9234036817813593,2
-0.24297422679164393,-0.9783576421539495,0
4.386711156253044,-3.950677014511062,0
1.7367989813477789,-3.547812971346901,0
-8.2326274056735,0.5693109116317381,5
0.2715942059441543,-0.1901352868001691,4
-9.949940384549507,1.4184331418177394,5
2.1793956600146545,0.5539225442397058,4
5.021135550081626,-3.382162885457094,0
1.8490266613964252,-3.6641655041726313,0
-7.508300829354313,0.6464942757498368,5
-7.005076373005256,0.5132588692447122,5
7.918433212168123,-3.9651999745470574,3
2.78375762164299,-3.2053845583196274,4
7.701970943612812,-3.0662613365862117,2
4.334078512806602,-4.036323162373774,1
9.743725168403529,-2.8310001326327825,3
4.101114248268738,-5.7764668088106506,1
11.664350657583633,-2.4698453835371192,3
-1.9674632232706681,-4.389017797252991,4
7.837791274050145,-6.2328731957045145,3
3.2268013400414244,-4.437268903252475,0
10.28314832104928,-6.507917060074943,3
8.036626241476357,-4.170956023926845,2
-7.613132899472845,0.5255427403304179,5
8.727925303558507,0.2111805586574218,2
1.8728001057700403,-1.4110043795512686,4
2.4929684685563664,-1.5355900608465838,0
-6.287919044737404,1.167358256598476,5
8.999556733035952,-4.221768378149711,2
6.725677084564475,0.3867584017365737,2
6.770659050536654,-3.8500972871795494,2
2.8279811067713165,-1.041653447725617,4
3.1880769767705477,-2.7903087176971897,4
9.56299568838862,-2.91119065887835,2
9.910074969757702,-7.198460966844754,3
-6.92363800730814,1.6287200154579788,5
2.055792506069491,-0.4073599290829084,4
2.3023460154486415,-5.27598828550465,0
1.5628422392095582,-7.627659647144042,1
-8.049903964068495,0.24631780024382632,5
-8.037076365153894,1.1005077167607784,5
1.9935798631368202,-8.941572511698077,1
1.3573479489047922,-3.6948815775964667,4
11.098210694515513,-5.5489923047228045,3
-6.682560879415315,0.8133674218346045,5
7.628803700093898,-4.194164091538733,2
-6.0151822989281225,2.311930435286416,5
4.020161075216706,-1.77829841159765,0
7.323195046886163,-5.0886371197569105,2
7.300267519180652,-3.1628304082308727,2
1.1379471626747164,-2.417032856176492,0
3.7823371468421767,-2.9439799344226003,0
11.795460464039873,-4.482779062953571,3
2.0637522405240105,-3.659878993985034,0
9.906254940788042,-2.942206485060238,3
1.1704570529978624,-6.607171079108193,1
9.122974663862742,-3.955047926924689,3
0.39013816854387695,-2.904494958148111,4
-7.790284407610948,1.9382543509025139,5
9.45399280402262,-3.330835328006711,2
11.01568882243508,-2.383484856276034,2
1.404251133339193,-9.143306573348399,1
8.406325093493502,-3.3046912551600927,3
1.8717901819247658,-1.6528479111677856,4
11.004156751725152,-5.381940126157259,3
9.443611651262131,-0.32874215261481066,2
4.2013126812647865,-4.6274342261846995,0
8.036622013401308,-5.449171791939607,3
8.868448802687382,-2.430242040959076,2
3.3950310821072684,0.6014072603502951,4
-7.973329880587687,1.0120859478834798,5
1.4402587660592188,-0.9529542695552771,0
4.079381479344217,-1.506335264675876,4
4.414822437551735,-1.2769307920247939,0
1.3312970508457358,-0.02452258234670457,4
-6.422593325514075,0.9168391795747883,5
-5.484077453989588,-0.29488136582417734,5
3.654594358629698,-7.648634454589438,1
3.6327409390878804,-0.43408575225045976,4
-6.59954812018441,0.845051972906827,5
2.4317216874241305,-2.9678019799702025,4
10.822469221531314,-4.292344929443155,3
1.5224414645246376,-6.593412288578199,1
3.8791671414975366,-7.958923050041486,1
2.5159380457774123,-7.012534250716524,1
-9.14787083114166,-0.4655491743904743,5
7.949943830371547,-4.2680680804873035,3
4.513166068764046,-8.016058335347621,1
-6.0477876101269725,1.3361837827145953,5
10.367772061307614,-4.973909448493927,3
10.000149376098834,-6.891158071705481,3
4.368654428301477,-3.2771751600984738,0
-5.7429087296402885,1.7038097414985185,5
1.57680700109212,-1.2629714194336112,4
8.215180417496287,-0.5612483347856063,2
7.102151545960762,-8.243803422515535,3
9.198273856438817,-4.935208787348804,2
0.6799757609120309,-4.221628527075341,1
3.3980651889826583,-6.269014003147542,0
3.6037212971349963,-3.8268817200268983,1
3.7455172906341865,-3.1327002651171,0
-7.440117415138555,1.2909289168101477,5
0.7709249990126545,-3.984800001707178,4
9.723747156844441,-2.3608641351203143,2
1.769167677664465,-2.411116297843406,4
10.178531939498882,-5.506075961767838,3
8.675921215673874,-2.857377144384596,2
7.882018559085044,-4.565623214590062,2
5.250209045103601,-2.2237832931081223,0
-1.8965937110729376,-2.1805912292844782,4
12.2366467615364,-2.952265378517565,2
3.486617531379993,-2.579518480985135,4
3.1200053392396816,-2.153072380114069,0
3.23834597738154,-7.315450803058453,1
-5.978624665772581,0.954051488462087,5
2.204012405991426,-1.070344909253297,4
2.1976090458320323,-4.697617088467716,4
4.153389488723561,-3.6153665494552434,1
-8.42401276444938,0.7275635899095402,5
2.6903221650821414,-3.7283961382619077,0
-7.276289161495044,2.2618224642356966,5
3.540175156651773,-2.6544422555802374,4
9.32877162295121,-6.747883260320178,3
3.367600815930964,-3.8727817985615705,0
3.1240646628287516,-0.5010438684935141,4
3.191320424520298,-3.075069475898577,0
-6.242565678193458,1.0619604051167004,5
2.8742037270847125,-3.0862486579704163,0
9.934982109398536,-6.316989649940722,3
-6.9658699598378755,2.130757720642764,5
-5.1553035927933495,1.9841950196486737,5
-5.0775852879190655,0.618720888087219,5
10.05631767189263,-6.094358263752108,2
7.5819200720723,0.19461451105757455,2
8.065689870511784,-5.223984745136714,2
2.9425763906596405,-2.1110880126146347,4
1.654671002397187,-4.844964381905502,1
11.077736533973692,-2.944748235080856,2
7.4136146502271485,-2.8741909562876313,0
-7.96036227171685,2.5908061533672773,5
2.8390816446804314,-0.2939462299095772,0
7.361871620948062,-6.129538814009794,3
2.92791236656013,-3.0600418500149873,0
4.360397510816172,-4.935728104921322,0
-7.616053865403487,1.4397588555528595,5
-7.482579641844872,2.1946107884569455,5
3.3492187828448046,-3.7371475939154166,1
1.7942197981972579,-6.707843071066749,1
8.426324042441017,-4.4062198385119835,2
2.6778383510298087,-6.883552911843231,1
2.081846288980787,-7.091851286844049,1
6.530234536146622,-3.3761622528311372,2
-5.915611301541434,-1.0996278031975444,5
2.1635773002146546,-5.948129759262488,1
5.153867872952211,-6.927752614992338,1
1.959248625947553,-2.260583291485305,4
3.4600117060361657,-1.1654742517535066,0
3.7090056100327016,-0.9534964878833314,0
1.948491232255983,-0.7133210031899906,4
7.710936970771472,-2.469624572409357,2
11.967274885552884,-7.071471784204753,3
2.268353982958018,-1.518959114320885,0
-6.646122405748665,2.469778531925899,5
1.9442105814805757,-3.2667465695882827,4
9.488490456815589,-5.628695661350332,2
