feature_0,feature_1,cluster
4.970842476504962,8.986486137480888,1
-4.552272705984134,10.326211285633947,0
5.822283737186599,9.439600273079819,1
-5.1582272223108845,9.187670065347167,0
-4.541845768597779,9.34611515985436,0
4.819811377305139,9.777339911508856,1
-6.456103410824641,-6.440409030014828,2
4.907386767641527,9.635029383149462,1
-5.900747149196174,-8.27928069238446,2
-4.893621472189226,-7.467636496107158,2
-6.537465437594284,-7.3115101749424625,2
5.417647247738383,8.490333844131007,1
5.105325394295149,9.689704984571954,1
5.818480331981939,9.445042956975477,1
-6.610683646437665,-7.569190834098258,2
5.255504905129792,9.270386624132001,1
4.735464051246691,10.305258827202962,1
-4.391426805265246,9.461071887663637,0
6.173409044274082,10.414815448842914,1
5.958006941448054,10.284257480351632,1
-3.575334671087605,8.247044292231603,0
-3.9493001447328457,8.969141895070582,0
5.971155565791568,9.352433364908856,1
-5.944618707646058,-6.087755450504536,2
-3.8119272367283172,9.226634403756558,0
4.9115458171671165,10.329797326488148,1
-5.81443964614019,-6.412860107666578,2
-5.751536848171735,-7.660844787703726,2
-4.941034504758991,9.265652339446135,0
-5.435166113564247,-8.220840887165224,2
-6.147068228846195,-7.2125870417557225,2
-4.619311373150053,9.864821623323943,0
-4.085631751992732,9.446628225872924,0
-6.365597145557667,-7.134997626536738,2
6.153322495051609,10.081387426963726,1
6.0199205684963335,9.220896517684777,1
5.385966694859053,9.393272547014874,1
5.5777595003531655,10.210916198569606,1
-6.133454186843756,-7.6608802686498905,2
-5.380087781848533,-7.404926885159644,2
-3.3722947686356815,8.714736931952864,0
-4.222761327940255,9.500256623929857,0
-5.699100977307831,-6.1667815281977685,2
4.791816325575797,10.219096609133437,1
-4.134956916175522,9.096418069634598,0
4.576747658153808,10.16484744808966,1
-4.812723972328255,9.18244588219992,0
-5.804221927501597,-7.570902173798527,2
-5.910510932543525,-6.906620783455363,2
6.253734735622009,9.567933916944218,1
-4.608315147052157,9.576202149384656,0
5.109797135682336,9.879987225797164,1
-5.883326027141721,-7.362780656960124,2
-6.39045985114308,-7.229078654005891,2
6.038065704736627,9.924226057625837,1
-5.84541061361321,-7.751929818335277,2
-5.841321989375786,-7.23555300525878,2
6.1496180508160805,9.078439496859277,1
-5.732230126299737,-7.335849388955938,2
-5.4902160591879685,-7.383877772811943,2
5.27776833928633,10.445138712001128,1
6.945662430453787,10.133941152707349,1
4.950745912724058,9.612505097940797,1
-3.5163412984637996,8.580118251009914,0
-6.0035421243656115,-7.234898780566857,2
-5.677163628748238,-7.102443624812853,2
-5.449492031047332,-7.00967034466431,2
6.547401773879143,9.966650710198984,1
4.504800310794712,10.379619405032471,1
-5.9931037873957225,-7.369756529140527,2
-4.443337367573132,9.176532916833034,0
-2.8284785792346403,8.706949227169309,0
5.701398917297461,10.363475867443068,1
-4.887376902637937,9.541020010010973,0
-4.038767704964202,9.070587352001859,0
-5.756512254222689,-7.19649404521728,2
5.68814597357445,10.52264737311152,1
-5.866599383489999,-6.8591456241964925,2
4.583747060318975,10.109031941495227,1
4.27500167883586,9.35469430500266,1
-4.020283690848547,9.505464510061328,0
-3.9221226210809474,9.097823597737776,0
-5.66515556588079,-7.867311523103805,2
5.9942395491411355,9.370366737332473,1
5.5079784196327495,10.649261141152795,1
5.067545175691572,10.67222794478514,1
-6.277082557908633,-8.421119877194219,2
-5.329042914394667,-8.000414711146382,2
-3.7776370567726367,8.3974944644145,0
-4.089417120331989,9.097434020561879,0
-5.930614138292636,-7.481896437205014,2
-3.290206549049279,8.944548164150138,0
-4.448985859371092,8.936423111506985,0
5.8204948075719685,9.848287147537809,1
-4.438786569477542,9.086973480456606,0
-4.626945843915827,9.893828223943636,0
5.199565564480635,10.574055637828398,1
-4.146834945819857,10.307294794994649,0
-6.462909078491422,-7.511344451920267,2
5.371694067294803,9.796750540066043,1
5.825978210442074,9.522097742704155,1
-6.314910991688492,-7.118563402731939,2
5.804268815283297,9.230153063660484,1
-5.7159943621318385,-6.524637607974561,2
-5.266785137404408,8.771809257952883,0
-6.135903017310964,-7.042878182982596,2
-4.503193108012885,-7.077877741382121,2
-4.662348643852399,9.182096548244635,0
-5.3266976136384265,9.39621884655343,0
-4.244568946959243,8.66695985026612,0
-4.918927385369061,8.355021996431914,0
-3.679206321626496,8.991424209716357,0
4.654600540602339,8.715382692319182,1
5.357141093266146,9.712590803839923,1
4.8308235755106175,9.486061967569318,1
-4.482824162249673,8.780183042091656,0
4.746853088067814,10.0524131356419,1
5.5878452455545125,9.939404140301395,1
4.823797502710528,8.503275347922791,1
-5.698452795748179,-6.978061428014764,2
-4.919070174658371,7.951902148907866,0
-6.3716704572087925,-7.500273065943787,2
-5.460021184189679,-6.805034554899577,2
6.053649961792603,10.490238946559565,1
-5.943630661728825,-7.133130358414823,2
-6.523573028362539,-7.155096739441403,2
5.889255221203576,9.744473492481882,1
-5.079228924246256,-7.493359846949948,2
-3.7584863976010654,9.187133162175881,0
-5.266526359239194,7.9924095152061705,0
5.483020362400424,10.266693639929358,1
5.010041444083144,10.508230615321981,1
-6.503764792629244,-7.587599612327177,2
6.137255537368663,9.946343490041444,1
