feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
0.5011507251192885,1.3264579380705899,-1.3191477882365454,0.13330475290561117,1.540756115758801,-0.6412858270973055,0.6484525365113469,0.0029197569996146228,1.9705271025297577,0.19438321603886674,0.7753733484236909,0.8223705969658106,0.7393214629418887,-0.4164661985396952,-0.6830550678725648,0.19367175108642537,0.7805368233053822,-0.7232819628289825,-2.5385225773119684,0.42995153292542226,0
-0.31120953475404006,-1.2987667600677488,-0.24413297404803724,1.0823631729202041,-1.3665195608447187,-0.2564908454783956,1.5437740936390396,-0.7764224416197019,1.2560401508927819,1.6480476791470353,0.21162024263622972,1.1446399413839217,-0.5207017992305497,-0.7506140160271446,0.054570511097134435,-0.03368011943980927,-0.5446659666487625,0.08786317111154632,-1.4903629334982191,0.8518638829948544,0
-0.673883411373821,1.0835675120909263,-0.1483611878747477,-0.9808698844826541,-1.3340882781240258,-0.38583132519437896,-0.9342483955299264,-0.24034113604538185,-1.3283752046569206,1.9965093359321995,1.8534943070571437,-0.743029835466004,-1.0504060865011169,1.618497251604845,-1.8692330561895103,0.5294083563738156,-0.7406277919251896,0.4802975885693737,-1.0374771664775446,0.3192833648449367,0
-0.3666426393403878,-0.8551295943595555,-0.3363071791096113,-1.7156793458590287,1.0009619104389806,-0.230608817806374,-1.968093674838645,0.7753956654595278,0.6976941713402812,2.941346703259256,-1.2443321393789664,-0.38498584370055244,0.2657046655202999,-0.2970335730455663,-0.37376162138218183,-0.5815598111878199,-0.4473909726421648,0.24017602463864374,-0.0987099767772961,-0.32181094529119675,0
0.8590907311809787,-1.323431261031464,1.4752658394083684,0.20194826403124894,0.20303581522983968,0.014551306387431889,0.24112576251176976,1.5953824129191037,0.6848585880219867,-0.5729620944261895,0.5165616036995282,-1.5744297117100141,-0.6136497431639191,-0.22315286439501555,1.1051544271106712,0.7388866092720956,0.40447204232495704,3.130790273886401,-0.03702218611728936,0.38352147592036007,0
-1.3795513592549653,-0.4753598858447053,-2.729080280124381,0.5345598001855827,0.1840877422581913,-0.156517894144808,0.784874926635166,-0.20448835145040167,0.004353426466427315,1.3630596642574684,0.5144979216599211,0.321410271410488,-1.0891007066332616,0.06608997689605298,-0.294618803604753,-0.30648685070317605,-0.23825257369761324,-0.3344437415051501,-0.8513277915180617,-0.3351211257179214,0
-0.23329714907573232,-0.26855654516286775,0.098999214999536,-0.553893932767525,-1.18781635544053,-0.4403136212461492,-0.3603576610449507,1.1317061157996513,-0.04705277753144571,1.0495677981642884,-1.0223728964610925,-1.2201131104028344,-0.5127487979178728,1.3329462586792575,-1.0312027242648987,-0.7714949443373518,-0.06221367310333701,0.6068283063632083,-1.4450248733023252,-0.9815429491703768,0
-0.5658312066509495,1.2640234431962787,-0.6620959563389515,-2.2829033810860153,2.731973767144706,-0.06775495463035527,-2.7985017413086117,-0.0031136812708270818,0.04165218705958012,-1.968348969029694,-0.5007390629115349,-1.3887551972416263,-0.9696046238164991,-0.4304111873930369,0.41944319401130076,-0.774494813479077,-0.5391013297593177,-1.1388931066815442,0.7921697223166075,1.453350921831646,0
-0.34812869512456013,0.10454785709289989,0.3625174232888172,0.4955310323811355,-0.3625626072709348,-0.1399297431423229,0.723691058829375,0.07087421901823565,2.183257103629556,1.7154333192987654,0.28498260453299745,-0.07383517739492872,0.4558606196425988,-1.187384663523679,0.7601548835695274,0.6697632245950422,-0.24567439929850518,-0.3623724703065496,-0.7692384403917064,1.458138697554297,0
-0.6545686990950434,1.4344552206726298,0.1913040543379227,-0.20001591610351357,1.1299284680526132,-0.5635369656890756,0.17396890243557683,0.5328184686331492,-0.6888830249979155,-0.39464328597344284,-1.2582255726938718,-0.1260067462822436,-2.1494879343157147,-0.3544444739148562,-0.45148398712356297,-0.47422148555557214,-0.6255876068613679,-0.2665272333248023,-2.0843419689850964,-0.06739542316638769,0
