feature_0,feature_1,feature_2,feature_3,feature_4,target
0.5609194479412387,-0.3700110298821277,-0.29548031802916036,-0.25879606266710237,1.598647170504717,-83.83057835957496
-1.0243876413342898,-0.926930471578083,-0.2525681513931603,-0.05952535606180008,-3.2412673400690726,-102.0233311562802
-2.650969808393012,0.10643022769189683,1.0915068519224618,-0.2549772174208553,1.5039929885826886,-95.89883726037739
-0.8505204542093001,-0.13845598398377382,-0.5805234498047227,-1.2242982362893657,-0.20902325728602528,-72.44078840043287
-0.32267983884213575,-0.7567950885694608,-0.25083301645504735,-1.4218106667418438,1.5013336519554867,-197.60804615055804
-0.6237689606958051,-1.0399059271255309,1.9140313538667861,0.6127739050625697,-1.0534155631736561,-21.07039230075911
-1.5137143926128271,1.9011906857530074,-1.803139676255945,-0.060660813814620775,-0.7084067669104628,25.132046182088963
-0.7677975651041284,-1.344450511034277,-0.03468488738678118,-0.9186519464841982,-1.0041407667520679,-254.23359944777593
0.9725544496267299,0.7077519354554754,0.6218099622171964,-0.5624667758942676,0.632407739055521,2.355998506746161
-0.8082657216409264,1.7388996637975789,-0.8304444065565653,0.9788580507817954,0.08531814256502405,105.25306320671463
0.6103702654334648,-0.8289950109220723,-0.020901593964148132,-0.5601810401969696,0.7472936051232618,-58.939953710508924
0.3411519748166439,-0.8895144296255233,0.27669079933001905,-0.8158102849654383,-0.0771017094141042,-105.43783267940617
0.647195939702741,-0.2573765374233451,-0.483186462299374,-1.6685840738775894,0.39922312260527926,-91.93668336931938
-0.01208894784605456,-0.12754912037753421,-1.252393444413119,1.5111549302473475,-1.4511756900515589,66.27939593133736
1.5230298564080254,0.4967141530112327,-0.23415337472333597,-0.13826430117118466,0.6476885381006925,79.88852536709746
0.7094518171390395,-0.09053328230416077,-0.43548637056984335,0.33198033056901455,0.1904996797790664,2.9838028127018354
-1.3810446031537749,1.0729780477660118,0.30381859560487573,2.3638724946193608,-0.7859860326349823,206.80682541120595
0.44381942814622843,-0.48423407286625136,0.7746340534293368,1.2669111491866227,-0.7076694656187807,11.537729325502738
-1.0577109289559004,-0.6017066122293969,0.822544912103189,1.8522781845089378,-0.013497224737933921,39.2622024272537
0.06980208499001891,0.46210347426327075,-0.3853135968617602,0.19905969557347003,-0.6002168771587947,145.6723587976041
-1.0065425652796411,-0.29540141013902943,1.1398785611290454,0.1684609762696143,1.3175975356079597,142.48291305073988
0.26739231407190295,-0.09888965319114267,0.3216978061960136,0.9190764829877686,-0.29027454418865134,80.00566983032301
-0.42930222451725997,-1.3200225112207058,-0.692420979873856,-0.6117690909052854,-0.03703679704841202,-160.24060700662818
-1.1065259087416703,1.8489560949453452,2.5733598032498604,1.1265650295477574,-0.26888869055483056,365.7000809652639
1.5655240292343404,-1.5231869047837747,-0.0657502610729878,-0.5589218472715883,0.37721187506452086,-99.11232603182786
0.08840688629184736,-0.4532280493272752,1.4775300810552618,0.6963874474567153,0.9553052085705107,68.46169700622248
-0.637739984251316,0.4924512640081491,-0.5309969550018176,0.2891686439078181,2.4553001399108942,48.80532382195912
1.1401490385212665,-1.111457956937032,1.5805406865683735,0.24650477843200488,0.49822174849678513,8.412464104940188
2.463242112485286,-1.9187712152990415,-0.19236096478112252,-0.026513875449216878,0.06023020994102644,-147.240294363833
0.152354872033722,-0.6947131310890582,-0.8224199323822006,-0.409282438113104,-0.5240883979345925,-73.7563951228318
-0.8353470532597573,1.2477420726737338,2.1451491277733883,-0.6734906242438685,0.27899416222380197,85.19358802464512
