feature_0,feature_1,feature_2,feature_3,feature_4,target_0,target_1
0.12810441491078928,0.8406435489887241,-0.6810516574748808,-0.6526239793023909,-0.4461834332147797,-111.96616927797137,-35.84593415322478
0.7116148780888898,-1.5341141707356223,-1.1246420918378692,1.277676821898509,0.33231401197959165,80.67377938770514,106.37779931260071
-1.5702247198904564,-0.24751863555150475,-0.7271371758248686,-0.07443342910004629,0.620672097550678,-36.94231096540406,-116.58957794739331
-0.8397218421807761,-2.123895724309807,-0.5993926454440222,-0.525755021680761,-0.759132661553698,-166.09081162309116,-221.36301531129774
-0.7198442083947086,1.0571222262189157,-0.4606387709597875,0.3436182895684614,-1.763040155362734,-148.2504172196089,-94.48663202799217
-0.7778166875908753,1.7522704434236227,-1.1105758454658288,0.9356783931474612,1.2715550949941588,107.65537970356064,117.82575281665224
0.117327383308782,-0.5915713888358299,1.277664895788425,0.5470973811700379,-0.20219265243389406,90.3587028089559,28.011210374031265
0.2704568257798388,-0.23894804686640975,-0.05023810944913695,-0.9075636620415979,-0.5767713305683327,-113.32416755416273,-80.12080737487608
0.9980101098596522,2.0883747047807275,-2.8962553781936893,-0.13958962815517376,1.1081828167375165,-28.71495376620767,177.26858086952106
-0.5756378262377739,2.5600845382687947,0.12200981464536144,-0.09605989972464987,1.1492733262856758,88.63054179814362,91.66543385830474
1.6839276914578687,1.0786808334312956,-0.45888426286894,-0.03850846950070721,-0.17262729994081963,12.251300268373365,159.79527149322706
0.07156623721939247,0.47897982574639186,-0.4776574467651167,0.3336621052869483,1.0375399442578992,88.94691348273288,95.51452511339069
0.1605739810498646,0.43693816974634986,0.0030460201534144695,1.1906462747863413,0.9495541354413237,175.37942827756947,161.25303090233888
1.876795812558066,-1.244654703311417,-0.773789199103573,-1.7787202489042786,1.496044311489183,-16.833137175470906,58.79021397035092
0.6543656563540577,0.2799686263198203,-0.05558467091045507,-1.1254890472983765,2.4457519796168263,121.06221177333612,109.78016604329953
0.9261775475316414,-1.3985675738191412,1.9094166404701305,0.5629692366905709,-0.6506425691218269,104.81585381294052,50.566905316311356
-0.5736620068802363,-0.03275327021599839,-0.5468589412403921,-0.543424771133765,-0.7128457826771644,-141.78725169563583,-127.96913227203581
-0.275051697151644,-1.5151910621985523,-2.301921164735585,1.3668742674445247,1.6449677135012837,106.02258437548693,90.74535190042153
-0.926930471578083,-3.2412673400690726,-0.05952535606180008,-1.0243876413342898,-0.2525681513931603,-147.27608957976582,-270.8291399460378
0.1979107834626478,-0.48388583405432156,-0.6514180036144483,-0.32034730819432017,0.4241659464019164,-21.6440277936994,-5.593992644138809
-0.5017570435845365,0.32875110965968446,0.9154021177020741,-0.5297602037670388,0.5132674331133561,32.89317389337197,-34.29576581565954
0.46210347426327075,-0.6002168771587947,0.19905969557347003,0.06980208499001891,-0.3853135968617602,-6.035216234917783,4.606872066420487
0.22745993460412942,-1.6074832345612275,1.307142754282428,0.1846338585323042,0.25988279424842353,96.84110891178653,1.6200551818049986
-0.06267909727317188,-0.9857260463355437,0.9551423205012383,0.5040465155178444,-0.5302576183724408,37.8733286777337,-22.51608937836773
-0.012246772846914623,0.07580455819372633,-0.8972543714858315,-0.6771617115121117,0.9751197334177512,-20.84362610350464,-2.872345099729711
0.056649924897107164,-0.07049877805909122,0.5296927543567308,0.4865016438262019,0.06447441481012024,70.77791372337455,44.16313639645338
0.5583269125217224,0.5387559924463692,0.0760053914124115,-0.9206735930793662,0.169360824036078,-36.90104880992839,8.263899633920808
-0.28067507686677406,-0.09833962679474989,-1.6929568141953855,-0.9885911071509175,-1.103589317215771,-257.12644024030527,-166.53557004932466
-0.2727235697476705,-0.05429486651781221,-2.6968866429415717,-0.23093453020867796,0.6962063648134184,-105.27256360185069,-25.427724377304973
0.7569886166453519,0.8696059201056602,-0.9221653241776254,1.355637858804951,0.41343490322370086,118.57703446465071,201.7364308761858
2.006092888159123,1.2083662305931424,2.061503576636398,1.0240625258114624,0.5925269492011831,291.02514644552656,324.90693508984396
-0.6680904536430488,-0.17495975669540864,0.9920423495365228,-0.7557451594928447,0.5365098435704035,13.36996342361045,-79.05473136993304
0.4599721429391164,2.013387247526623,-0.6777153697521061,0.13653533108273744,-0.3653215513121087,-27.661169846516596,90.78812501733736
-0.2573765374233451,0.39922312260527926,-1.6685840738775894,0.647195939702741,-0.483186462299374,-75.05180722361712,0.05799096953082989
-0.7257438131534656,-0.7553829323533225,0.18676676447707832,-0.6115178029919482,-1.4066610968482223,-173.62839554745642,-199.72422495273324
-0.6231405264247644,-0.6373871273065177,-0.5554771191602547,1.1890165311075518,1.4205042479898549,157.12609231855214,80.62621857091305
0.12522450264790727,0.12229750303228377,-0.429405541125253,0.5432980290363879,0.04886007032570433,29.195981036291982,52.08591213005421
0.2992925804064919,1.5615111967268527,1.301741289398798,0.032004149065766624,-0.7534178703461835,25.174661809758213,50.20869628201111
0.08658978747289992,1.1677820616598074,-0.15567723539207948,0.2544208433012131,0.3376026620752022,48.010403879016806,80.44423367838127
-1.243863235391285,-0.7184072655691974,-0.6929051977959073,0.8949243769444413,-0.2949496782920278,-25.31057308800325,-83.90093696219122
0.4127809269364983,1.8967929826539474,0.82206015999449,-0.2453881160028705,-0.7537361643574896,-15.498002453812417,47.43512131630074
-0.47917423784528995,-1.1063349740060282,-0.18565897666381712,-1.1962066240806708,0.812525822394198,-58.47026593102494,-120.56666815701118
1.196631486645651,-0.1340171666729177,-0.6097829043193822,0.014688194729197093,-0.78489831308224,-59.625249301337405,49.9888554107287
0.3686733088729012,0.028744822934817487,-0.3933388123273607,1.2784518626072987,0.19109906801990334,105.93320226074994,128.70569490817044
-0.6716233679380516,1.1727290192593647,-0.025554070991445278,0.5436001545944323,-0.37061433208610595,0.9112121653907627,2.886749903419371
-2.499405714873573,-1.389572466763596,2.2909425725907417,-1.6453987469568918,1.0225704320096403,-9.933121204315833,-298.55187643723696
0.8219025043752238,-0.29900735046586746,0.08704706823817122,0.0917607765355023,-1.9875689146008928,-124.77729694926472,-37.82923853121399
-1.146345393018688,-0.7542758500193579,0.30263546523903323,-0.06413834659299254,0.3287624103034804,0.6243511054230144,-104.990977745839
-0.015309849172995557,0.11958036841415326,0.5792914996010884,-0.9730689408815555,1.1965715016644913,47.13812308183944,0.23032393145813732
-1.0399059271255309,-1.0534155631736561,0.6127739050625697,-0.6237689606958051,1.9140313538667861,98.28908507591295,-61.420652467179956
-1.485560373036972,0.889630795623437,0.26705026586925884,0.08228398927542419,1.0654803750653512,68.91512753286196,-29.83627355296095
0.8356921120651418,0.5298041779152828,-1.129706854657618,1.4415686206579004,-2.4716445001272893,-112.40682727054605,52.11802861902737
1.9647251329163893,-0.6997255079925856,0.03526355197172861,0.213979910734222,-0.11232804969082982,58.60928408147453,148.31632623381978
-1.2477831819648495,-1.4301413779606327,1.6324113039316352,-0.44004448669698376,0.13074057728609134,15.06587329582315,-162.54830606814284
1.088950596967366,-1.0777447779293061,0.06428001909546277,-0.7153037092599682,0.6795977489346758,23.724759644529147,38.849584159736246
-1.2239402667622565,-0.7699732310586418,0.03408346825922607,0.2337859117907477,-1.5558956462036273,-140.18495452207964,-190.39101802148807
0.7818228717773104,-1.3204566130842763,-1.236950710878082,0.5219415656168976,0.29698467323318606,16.11972428499628,63.136708453936905
-0.5622875292409727,0.3142473325952739,-1.0128311203344238,-0.9080240755212109,-1.4123037013352915,-246.44353991591782,-181.00608469679753
0.02100384163275905,-0.31026675659345604,0.6819529712949639,0.3241663524884421,-0.13014305436768459,47.90922376738073,12.826366290345307
-0.22096959953322298,0.7575077100473051,0.6141667000434252,-0.5305011476105275,-0.57581824064468,-57.97449766035172,-55.50746113924262
-1.0469109826819396,1.185704154662997,0.5366527525272862,0.7189533106650667,0.9960476858058164,140.413847893471,59.79222094893391
-0.3609661658190799,-1.0810633275998973,1.159329803364248,0.6159356069442637,0.5931012579683838,136.81237725235886,17.28670625176099
0.05921843401448826,-0.024125087110003277,0.013929291912946203,0.19808476076785494,-0.14436041192394247,6.313751187684718,10.737560736047483
0.6256673477650062,-1.0708924980611123,-0.8571575564162826,0.4824724152431853,-0.2234627853258509,-11.850231591798856,31.8068227632532
0.6487098875896427,0.14671368643332283,-0.16711808031685435,1.2065089665083568,-0.8169356709872361,40.309560392544064,100.26250638224036
0.4967141530112327,0.6476885381006925,-0.13826430117118466,1.5230298564080254,-0.23415337472333597,111.3820237526912,157.23405350849248
0.820482181197364,1.066674689589154,0.5072740311072977,1.1692955904456728,1.3821589910375272,254.43578939027034,261.4987831972014
-1.1701130260593595,0.541462728204788,-1.8019804375800197,0.7591551603026468,-0.5765104007267194,-104.0650724609457,-68.42523391924946
1.4401172154494728,1.8009404329108156,-0.6763923020592697,-0.04015795064434341,-1.4307751021180481,-100.28466186174113,96.94748316461931
-1.344450511034277,-1.0041407667520679,-0.9186519464841982,-0.7677975651041284,-0.03468488738678118,-150.92725415322118,-207.69472784140063
0.43004164719106963,0.23878915902651351,1.0302834540318422,-0.2590421458207031,-0.19634984908497827,28.519423289927136,22.91250753316642
1.3993554365860021,0.05963036992017413,0.9246336829127688,-0.6469367777055739,0.6982233136135899,88.46211243039201,114.90633036612633
0.6427227598675439,0.19652116970147013,1.3291525301324314,0.7090037575885123,-0.08973569428722672,133.2912210457439,115.37160899582422
-0.24903603955637832,0.3112501545435361,0.5765569630557664,3.0788808084552377,1.1195749114345768,353.781945390809,270.0979884731876
-0.2811002928859549,0.6408428612670098,1.7976865268495226,-0.5711789897827968,0.5725827813561586,86.06134759241569,1.2766113486206283
-1.9754665663538713,-0.14408755572161547,-0.9393353938187543,-1.2096947428411076,0.5999287299962045,-148.58604419958812,-229.61540150153712
