feature_0,feature_1,target
0.4639082795892725,0.16280024315238273,1
-0.405937808522185,0.30945345987777,1
0.49729936138791625,0.8738827049265939,0
0.5254413518310243,0.13233140424382048,1
-0.9791325961935812,0.2035567228239486,0
-0.8285172262160796,0.46873542613141367,0
-0.32843429286560355,-0.41242581360676933,1
-0.9863587721982356,0.16357616405554626,0
-0.2519303367234586,0.44286939567484407,1
-0.6880113082264006,-0.7040173701121362,0
0.9507130333424997,0.27285261087490165,0
0.17750081258491385,-0.4030961862967958,1
-0.21100937189649097,1.039995983093047,0
-0.6729311847870258,0.7773823557427024,0
-0.5460083837743422,-0.868786053597673,0
0.2696626586206544,0.9865800601399612,0
-0.3996940654025999,0.2558981747532929,1
0.3518828897718805,-0.33809742963563966,1
0.2810960972619056,0.4362183455910305,1
0.5035095409770838,-0.21457900475224886,1
-0.7330780185977307,0.6657573172650263,0
0.9261795976601351,0.4699325000683567,0
0.5026200131474013,-0.08522684814900952,1
-0.2996439977899078,0.386948638322813,1
1.0133886804400576,0.034087269513577885,0
0.5111001533680214,-0.030847459417509576,1
-0.92489629728552,-0.4518218183272073,0
0.337202262132861,0.3155319215479037,1
-0.18075328898333634,0.45198748136862826,1
-0.9552083607051465,-0.1640699644302284,0
0.5404918505966669,-0.1076532425772416,1
0.9387698364042969,-0.2428827812260746,0
-0.11083055755057314,0.46923783035592265,1
-0.20226017604692847,0.9704000098069068,0
0.26521103849409206,0.4069875611539787,1
-0.8747843612782056,-0.46691567734526396,0
-0.8674054603892942,-0.45338195688056615,0
-0.07602033430065215,-0.4684527677535214,1
0.23765700368526413,-0.9850148656174109,0
-0.24768083667816623,-0.953424329531287,0
0.3675183335763132,-0.2701496008259458,1
-0.12210331897599053,1.0134242803587916,0
-0.7477743635075563,0.6442868868070878,0
0.6973275869571028,0.8047263349691758,0
-0.890677893959925,0.5105447420843889,0
0.43392521944298545,-0.2716491549173087,1
-0.0687966664012453,-0.9372850984882414,0
0.8014827760134228,-0.562511794283283,0
0.776570466029873,0.6132818891964249,0
0.6180922831594474,-0.7420315400028833,0
0.17974323084067148,1.0042521881680035,0
-0.3923753285783953,-0.30397161375247395,1
-0.19181480841686196,-0.42938377333989564,1
-0.6029485205062289,0.7683134298423906,0
0.29482393519590794,-0.3621140432833841,1
0.3705586941407003,0.9480053265028837,0
0.3655344712571105,0.3444091715586853,1
0.6430103600655287,-0.7457275285661611,0
0.6275803689155762,0.7803852905177576,0
-0.007397377379988232,-1.008572832386885,0
-0.7595488714386137,-0.6595883603314534,0
-0.5128736392247574,0.037417298135944,1
-0.09544327598434589,0.4490849405338033,1
-0.7228085112054639,0.6515732483821316,0
-0.9800798170953202,-0.015329963030982694,0
0.5872885126304833,0.861080835026634,0
0.015202898984919042,-0.5416122132038865,1
-0.2933214096069283,0.42080647403882787,1
0.41421336592052355,-0.059408880794047374,1
-0.7182142819291397,0.7680838694053336,0
-0.4095506208636395,-0.28533736640674706,1
-0.3231745866136518,-0.9445403219583616,0
0.9735320148716017,0.13974903066617123,0
0.12951737509939154,1.0334632393126626,0
0.47589552545703495,-0.17777737046336817,1
0.03639976314119331,0.48901190064955974,1
0.30103905643163814,0.3603206289527461,1
0.24476801723923572,-0.3658659631712044,1
0.706261444706064,-0.7107994706147318,0
-0.5102086927421904,0.14623279627519425,1
0.9807151617761216,0.09262392673501839,0
0.8249682592260905,0.48780846470816763,0
0.45357611889964866,0.051785049839559255,1
-0.0036836624747255227,0.5194667972376065,1
-0.3188652980317443,0.36901671257528756,1
-0.43409981366007544,0.9234421732887989,0
0.07338315920023863,0.48559052348639165,1
-0.489534822644215,-0.016118718197079974,1
-0.9274118272322137,-0.26902346995465654,0
-0.9164505601349175,0.2977666755238527,0
0.23369632926996078,0.43366681569326926,1
-0.21672154232954802,-0.38815737389890104,1
-0.8347417981359535,-0.5300284531235152,0
0.4523927855045227,0.31192424447258266,1
0.7896887389699093,-0.5471061407332268,0
-0.4746020893158903,-0.23236706413254762,1
0.3052003116801886,-0.40314288566356843,1
0.4145036960326686,-0.30162969108254256,1
0.06502388371354895,0.4623924926186274,1
-0.7226441488607165,0.7338915421155132,0
0.03015639831544625,0.5739587160378667,1
-0.9091527089320462,-0.3207143061052411,0
0.910795372408856,0.4975100254824438,0
-0.47474970020730817,0.9003862477120863,0
0.09573043954632908,-0.9883514299207556,0
1.0006173374271163,0.27971682364890726,0
0.834616423441152,0.5484694779029659,0
-0.45802481628759995,-0.8589155215250721,0
0.07031998114295654,-0.47779989159513087,1
0.04147183756874567,-0.49292521055495103,1
-0.5679234857084545,-0.7844903849482499,0
0.4726994248689082,-0.18099077717568815,1
-0.5299864066784683,0.16052239979970498,1
0.4636811682727592,-0.25403732717422983,1
-0.48322815895314175,-0.014821613558095303,1
-0.2387577382995577,0.9180008722957007,0
-0.7418012294041374,0.5885183872094167,0
-0.42869649076506244,0.19963140217148828,1
-0.4639307136406342,-0.08527679477733315,1
-0.39950690075104967,0.28149362037343506,1
0.17717329780203322,-0.9607935561480313,0
-0.9753908102469155,-0.24763172224900096,0
0.8536662327594233,0.5067384984795213,0
0.003433637271931113,-0.4263318784663015,1
0.7525496460927741,0.6759329030059872,0
0.6958669413358637,-0.7316670907461044,0
-0.0030517659675422873,-0.5079615724879848,1
-0.20898580847965118,-0.42808061287661336,1
0.4722598256244285,-0.8594920689901819,0
0.08356108529294728,0.4949132340930826,1
-0.4464496477995565,-0.16729879478187473,1
-0.13337264027581117,-1.0110986412168692,0
-0.07092306043807074,0.4918659742146231,1
0.7621176387426709,-0.6848472221380507,0
-0.81292576453657,-0.5425514261520215,0
0.947194197713936,-0.23715406223735438,0
0.3152635075347722,0.3804144114841792,1
-0.2191976057957015,0.4067721799672405,1
0.3753487853195274,0.27411408137953064,1
-0.4984518937980793,-0.1723926063327766,1
0.46607225610830455,0.8655973404205068,0
-0.2615381716819784,-0.9596012708208828,0
-0.46810002579469157,0.1889040233312301,1
0.20081748287509543,-0.9281042484083313,0
0.9464224141480673,-0.1594091984895212,0
-0.4313734217991109,0.26606926018778904,1
-0.27932792934061845,0.9111538646055414,0
-0.9259834241852815,-0.3445654618923125,0
0.44780333097087144,-0.9593450367226843,0
0.2224984714517398,-0.45452119103342675,1
1.0361421874278576,0.18514608518978945,0
-0.2375305039596149,-0.405416468218814,1
-0.40593823735310947,0.4320543889913216,1
-0.012923771637678686,-0.9851630019357255,0
0.9702739765036281,0.28457347053523846,0
1.0239925710720592,-0.24071122908422152,0
-1.0019661437103,-0.08995307444686128,0
-0.8041530083162912,0.5624073227964215,0
-0.4116954427104346,-0.29142300121988984,1
0.4765742645193411,-0.09555926920893609,1
0.4134636352985624,-0.2940336267627255,1
0.5030900625903051,0.09396640145503646,1
-0.3807171780664601,0.19475721143858488,1
0.5294305811718418,-0.8395419233300933,0
0.06059963491982633,-0.47846690425041044,1
-0.9203619198299919,0.33440219768467416,0
0.39509856336793125,-0.3363321624466961,1
0.41452699374094737,-0.9028358723490578,0
-0.07122289459457035,-0.9764229636324511,0
0.3054390236270059,0.399017926534665,1
-0.9489811689911845,0.20995615549639365,0
-0.5703047085690616,0.8453239910111117,0
-0.6988322947885707,-0.63656485973979,0
-0.93894336170515,0.11338203185899563,0
-0.2106375266291131,-0.9517447029529639,0
-0.4120641043693376,-0.31916021716727,1
-1.0513892610287194,0.12401651536686645,0
0.2046672300586183,0.39470045286867916,1
-0.6044986326869868,0.8873023830255902,0
0.7865527314210561,0.634885955989004,0
0.37069152378345865,0.9331327748552678,0
-0.18776363910037566,-0.9506553942532153,0
-0.7561258150427964,-0.589933065929994,0
0.8734302588394269,-0.514203603504779,0
-0.5196051573594815,0.8479823899790883,0
0.9964739588871125,-0.007562227431197027,0
-0.3766725555923993,-0.3344576833521239,1
0.34619619990606165,0.3013159508273877,1
-0.36265506506917755,-0.28252985115307355,1
1.0829216047089407,-0.15096724690053062,0
-0.7842947184280776,-0.718672928385585,0
-0.08542007666623123,-0.9321351851269838,0
0.32799648327403896,-0.348049673561476,1
-0.9401606187107902,0.40537144394925523,0
-0.2632734242425898,-0.470565418512767,1
-0.13165092759440378,-0.46914858527608616,1
-0.1725384742174947,-0.48697273336689273,1
0.03640086597779612,-0.48991904437149153,1
-0.2589562712100171,-0.39909786497712896,1
-0.5178359307454601,-0.04625693705259408,1
0.8733072094199984,-0.520720061502196,0
0.4607326504954176,0.0140734819142945,1
-0.41423803474976323,0.21375936243832375,1
0.5123553173035771,0.14865698159359322,1
-0.4036774882419657,0.2490010187686093,1
-0.6403642950528674,-0.782771901906985,0
0.3996780566951549,0.9223554533624483,0
0.9389164483415017,0.3629604410777755,0
-0.328337573085727,-0.3547081421938661,1
0.8777021274138095,-0.45151082095619527,0
0.3795292766462443,0.3281012194288504,1
-0.9656045986936238,-0.3598091053039159,0
0.7686059098905679,-0.5857304253082614,0
-0.35082996814294126,-0.39470882783095784,1
-0.48639131545051356,0.01613173620355003,1
-0.7924424782119783,-0.5579204940669992,0
0.27120898589814074,-0.38827447820183636,1
-0.39240495250304874,0.3033391973196295,1
0.41202740059254195,-0.2892356724403602,1
-0.4183861740226697,0.18868542506319808,1
0.1706214621483322,-0.5286111851740308,1
0.38276803439121604,-0.8608653598004468,0
-0.03796098667623983,0.5327760071992932,1
-0.39457951837017724,-0.934845660883208,0
0.1982286654239233,-0.933622723446441,0
0.9825935671020406,-0.13845691805892482,0
0.9848660019047577,-0.08695942545487058,0
0.46726000952104485,-0.13099060648296876,1
0.9731669873381377,0.0904395610799288,0
0.4979663478682956,0.09121203867044074,1
-0.8543404238021296,-0.5192202066621465,0
0.21776117072583448,0.41943246121271555,1
0.27571511610805377,0.4633474738490003,1
0.7089239238195806,0.6725478743431762,0
-0.8047205308000216,-0.5584364628289856,0
0.13493057325007612,-0.4692563978018831,1
0.36487432890555954,0.3441206115831079,1
0.10371051194617993,-0.5025442447031911,1
0.3921849400795396,-0.340191269082131,1
0.02066514741098345,-0.48599652349205413,1
0.436098613829505,-0.27770591204191114,1
-0.6544940230496146,-0.7276716566086023,0
-0.654394041059699,0.713745508844172,0
-0.3951365513374886,-0.3216167759961473,1
0.598641137328046,0.8206256207275949,0
-0.8795613432542628,0.5465909598923658,0
0.45943118851070125,-0.15519706083746496,1
-0.9709243074758608,-0.24742263564529252,0
0.015108687654340373,0.5097625861263837,1
-0.49798613127055386,0.022385420026963525,1
-0.45799853844458593,-0.8581110425180917,0
0.0698615800379566,0.5397666660683625,1
