feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
0.8734294027918162,0.968540662820932,0.86919454021392,0.530855691555599,0.2327283279772907,0.011398804277429897,0.4304688182924905,0.4023513600373648,0.5226746713525696,0.47839179580240243,11.490526492565593
0.5553564738223304,0.5433860175425403,0.760895575602929,0.7123745740820913,0.6196820961034396,0.4260917704761922,0.2890750280180877,0.9738552412004462,0.33377404551067036,0.21880106081982797,20.470227904126556
0.06580838778721143,0.9828705465534338,0.12785571292503184,0.32213079320417937,0.07094284475019874,0.22476993896804542,0.3936349149436049,0.8961450048806352,0.34546161199786707,0.9847494372852713,5.698553618009729
0.028732048963295398,0.3516847362701201,0.380958889203853,0.7641601313659601,0.9388039133107717,0.31968979646702766,0.43247593279041585,0.2701457415914653,0.8010558863263945,0.6382388061231213,16.434897792669986
0.06869013345815722,0.6036444763691112,0.7955745584289766,0.0320081564257968,0.45544782210593304,0.7901725413382856,0.9885965181137293,0.5839645435009667,0.03891229764232185,0.4464229075179026,-14.714370397215784
0.18817251529331425,0.6270556468552484,0.2153177994727462,0.1509701076574964,0.5361443066795745,0.10038679422454932,0.7311584319806628,0.9396510394411748,0.9433181844632018,0.37473850501777617,11.690132107297186
0.5957502458740258,0.6619827122744677,0.5105804552532703,0.4708925816438495,0.008872285585150852,0.06789640356536919,0.4348162283835888,0.43149363088036075,0.18588368551977097,0.5297053167019046,9.77424641189791
0.5990862529401394,0.7209244666875835,0.3063958566392335,0.4043954647747654,0.8227824204975265,0.5871303512352972,0.7065155434054563,0.5105822466821824,0.8300616609931176,0.7206780114798219,16.062289754256387
0.8662616828816474,0.20340977215199052,0.2985348512836252,0.4758040220637739,0.493604497921468,0.6076761307177876,0.8189355770325862,0.5277238384199121,0.9392041360238716,0.7233834149872738,15.421678967525908
0.1787570156678676,0.619725416595909,0.5622833839616335,0.7634046146371464,0.8066463352132258,0.2986252025528,0.13838470671609027,0.6353979141788637,0.008308374432570376,0.7885832644978894,7.641513107397608
0.5020773926354885,0.997118661536522,0.9840406473734805,0.22707862658327538,0.8499572901897208,0.8128175356381716,0.2361343702522496,0.6568532942055743,0.9771710015482592,0.7315685148024094,21.674450274126293
0.09562836130088648,0.500606105944316,0.46236007853802097,0.0007438894434061982,0.9889389404604222,0.877619941175095,0.2172111529162143,0.6053775013126169,0.4719531205359291,0.3591089147932802,0.6561589595342623
0.5292924523083301,0.5648231106837381,0.8335490012491904,0.06281332248498894,0.6063666231574216,0.5036127449406888,0.16029869282555476,0.14544547855627277,0.6378408620215795,0.8829061403612987,9.393936863714794
0.032865810850571386,0.42802190146812014,0.8778930732614957,0.4765070794853329,0.36757053754909275,0.2406502518590784,0.04823177716362981,0.17516677920914991,0.5567754326663494,0.5300854829729004,14.661399832159852
0.5442215506169995,0.2990527486167165,0.8654240312144623,0.8469465435466029,0.4657003666305104,0.7513581967858021,0.7835706727666782,0.3680968485294903,0.17731310063401184,0.2528705036510319,23.168065010916095
0.23709105954605159,0.3918955618495543,0.007206409512140133,0.2808908500366094,0.5370701169459408,0.42305930367797917,0.5318263245473747,0.7400773597639123,0.9312154394249545,0.32599705246637256,17.628202011905024
0.2705735220119151,0.4762239119713375,0.6096162102304301,0.18725043421724963,0.02799536548956172,0.20399355000831143,0.2451045610443593,0.4363305623797292,0.6309292421381574,0.3014236164863119,6.628875079719869
0.9755067132457359,0.8711483413670983,0.6207320313953527,0.33788707424605824,0.16973160496332196,0.6597301512508899,0.7154490697792484,0.06610071679227247,0.7751162103601026,0.8886288111154085,3.306990688409522
0.6322237729028609,0.7033525199361095,0.8634442230594299,0.9487239098864617,0.35187642190289925,0.05920180480396464,0.3109550914270601,0.1708509753917168,0.37404873998144883,0.5039710319327204,22.5277186543771
0.7904919029929327,0.9524819001031181,0.2898208340999401,0.9520140944076384,0.18404426502894977,0.4400613534000898,0.18249947942328737,0.2606509673451801,0.017206897789604936,0.24627961648822094,12.335300746809944
0.3865118916163949,0.4971680515517577,0.3035414820257104,0.013041057601078432,0.8768501280835177,0.23609506661441204,0.21890147556152073,0.00416519878445154,0.2600309355727194,0.2749924989931889,14.920298456913079
0.5734214584020347,0.5204065929842361,0.7992297558169913,0.7783445107689045,0.9300787354673394,0.5257099285645006,0.9349572594485205,0.8163649611827525,0.18914978645463199,0.6974951360085158,20.986859359007116
0.9149716019232044,0.9030514393073973,0.8617010353460368,0.6476363959130117,0.9600426255523177,0.2500167685956758,0.6973739968258194,0.12363180317953704,0.662767517135585,0.7096408212689622,18.944081553316234
0.6719843840105504,0.4981503859514276,0.4114010390774,0.8666791945821436,0.469748695170935,0.3178217655823331,0.0471371476582344,0.6591231683508258,0.7555678339174203,0.5038730496361019,22.16591513328884
0.7294669256169607,0.639688706534647,0.5021837351462156,0.18829242052539052,0.3572116459902588,0.7297223574673865,0.7505642601286745,0.053127290849074194,0.42813584701379404,0.60907040933114,16.310591091685218
0.7322808502625183,0.3991676097215947,0.5444239428077788,0.3785444539867562,0.3400816634013232,0.32622349388281047,0.8206262735630645,0.07736580229194046,0.03636596001217551,0.6850682276564035,10.950373600615672
0.36299385078796553,0.9403703396854396,0.17051798938670393,0.4116660325463931,0.398568562166256,0.5105734567091103,0.1569092802598817,0.9826662117798257,0.6327525744809616,0.9296688614113543,19.682148451456285
0.639705489096841,0.6358981304875596,0.6009990274558735,0.24621571707358647,0.28668015019570514,0.16683274879237286,0.7075198086039495,0.856138218074267,0.2194459412669486,0.062083297019820516,15.016501689929719
0.40345845131737246,0.965710435177882,0.14462775460926192,0.5554739141267258,0.7765942549387568,0.1949094211027047,0.3487405060728357,0.22267343556083397,0.4669284164733202,0.9351378963822823,23.173144369967837
0.6312191816977066,0.11053451326006802,0.34277275183558253,0.7037528074280633,0.994528427514078,0.3620015038483704,0.5189552295426899,0.22383026007101492,0.34747002428414697,0.13291907420805138,19.142879843056797
0.18443217858280303,0.2989113137917623,0.04858155412802745,0.27779879051570344,0.08310961623983193,0.02914682609792385,0.9646225819339395,0.32639721809149336,0.6885057592199705,0.27971536165930244,0.9303805971819674
0.440279320775556,0.8192827337531707,0.7934672642988925,0.5260277251946759,0.35383154448083065,0.3252045129714073,0.8830734174197189,0.11195506607614536,0.38281250667697964,0.04075976690697014,24.48230609540788
0.6341751566721079,0.9421806142185457,0.5689004460403313,0.3632256979625619,0.3129035795328472,0.7030759037343901,0.14751577732278343,0.72110292546289,0.1629521986614073,0.2793623682287333,4.286957917982081
0.9721791107298494,0.33116428038931767,0.961134691429405,0.8992025876091144,0.1888996122393528,0.03515798430195982,0.37406013579599906,0.6927054608338648,0.9504921797941407,0.3578518909840913,20.146402481648614
0.36862211259104327,0.1386590964098453,0.7565125667358609,0.4683225609944397,0.4815761976766144,0.1878544718969979,0.05442216796667343,0.6865324672428712,0.48302259038938156,0.8273510551834774,8.902038052539503
0.027776066486046802,0.8326274534651368,0.8394188282438491,0.27731095535158823,0.3304221561852697,0.7258990621128649,0.7381177729496243,0.7946592336980246,0.08398236965997374,0.45621729889829077,9.258103154107308
0.8507787896164795,0.9892020956668419,0.7236339098384945,0.8081912920617539,0.11233523940260592,0.9798938563528936,0.32542280016469727,0.17811482247703625,0.6702153883440083,0.006595243213824764,18.105181015167428
0.4217771952246644,0.696426252955148,0.004549084393891123,0.3241001819168997,0.14264494912025216,0.11956368756017821,0.9393056844731842,0.0744766013297431,0.47462436564196786,0.3365493393427653,14.944885014057588
0.9328501164099996,0.5826377224047449,0.6797129058624102,0.46232930139225237,0.6658395748502679,0.06427165523361389,0.5249385387840816,0.8689006371460264,0.5289038263670621,0.40145619971830493,25.618639848978972
0.08996603923732083,0.6527764971838335,0.6842239682340508,0.6983891972397804,0.24653833096694677,0.4077741038463766,0.4771799551818423,0.2824167970431123,0.3918027578480794,0.05741564825237078,11.247850466209977
0.499379663975818,0.4176757205253895,0.4024545581358052,0.19309891252835865,0.4978066040571112,0.6480150269918294,0.6331127126692642,0.8543702841378634,0.01888949283812813,0.20115147973894643,15.976333088247452
0.5853781443554555,0.9291271120490336,0.8670740847766859,0.4506197322241625,0.9901163042332115,0.14289131329238036,0.31290546914433603,0.0009277946734095321,0.3693556121777768,0.23282723551679874,22.03152513428638
0.2598206145087132,0.9639732585017262,0.3462910345070078,0.004824740631872104,0.6497752943357763,0.941370260508103,0.5060043045748848,0.67516355042296,0.9788777962169427,0.4281272886469836,0.2256985597507235
0.7669540514384632,0.07042547466778559,0.6154055228316493,0.38526605878825804,0.8959828118067933,0.30967130440721236,0.2708281664174941,0.36304219889227074,0.031073627393035763,0.34786507826683755,13.769972164061816
0.2004674376995016,0.8157811184723947,0.10111760125553282,0.03149565723160552,0.506263106093107,0.6059615489495798,0.48155889232981863,0.14026807605562963,0.5332656820965375,0.8053193111261531,25.46591261259469
0.851058482329955,0.8906171516271784,0.7876666877281191,0.9440218766383199,0.3260663715352735,0.17552279673474225,0.7225857986261095,0.6150335417852003,0.018326738022273137,0.8808277455550741,24.45060914536301
0.7293673237443449,0.37764078278001045,0.6443983443223674,0.4466095093503376,0.1745479614182004,0.43564398061494924,0.41255329984209255,0.018196728617452806,0.0011784646174798352,0.751107338969516,-1.366930632935059
0.7700055021111111,0.6898149021728212,0.18640905859693546,0.6791332192952086,0.03183248508557335,0.8818738293516721,0.026570034654705754,0.5920739041814456,0.036023202490416906,0.618118515266205,23.25074934639889
0.022776536595427888,0.6687010516724644,0.5778385504619314,0.47654064531463336,0.29609796520415865,0.4593348380865644,0.8217970470158944,0.3717799927684967,0.15418933799441736,0.6830842996342026,7.556369149322724
0.6023045990363207,0.5466787219209674,0.4983741575151015,0.202342480951611,0.7606987554511044,0.6540188267432541,0.87258910980167,0.6180779974824545,0.6682724861901608,0.37444881632598737,14.341401739000112
0.358168617262023,0.43821465551552585,0.534120221601614,0.9971032627797786,0.3241627922901815,0.18038566554494184,0.1361965494266505,0.7776419452478613,0.11591970862247114,0.0928846223857348,17.055737580296874
0.9966503656148806,0.9002327964705634,0.7907223831719942,0.24713289586965081,0.18592691434326103,0.6779100092547518,0.05762889116297942,0.47140252339240163,0.9177487359855985,0.6243245466156901,12.10744715113061
0.3512581983796521,0.8483456633792231,0.10324690499780953,0.638490189224186,0.6366396669992996,0.8881442759959093,0.8875300285311305,0.22911559437099704,0.4150723044499812,0.34838634915220923,14.447072180373796
0.834481724216212,0.4993785250924285,0.7150151600266768,0.10932578828546857,0.3385574853616966,0.7706076375044782,0.004410621132581394,0.3094814634806812,0.13454615336618803,0.7503065235191072,9.183590687663909
0.059023188356615686,0.1410846323883328,0.5114760150880436,0.6656633143025862,0.2608036008711484,0.7894244173505923,0.9370862454288306,0.7974621017873474,0.09127513143575283,0.7128512129970276,9.469651004509945
0.3409924455484783,0.6615402331247322,0.5183987521172126,0.693922453608193,0.19502823987100593,0.775542274702075,0.7817000870628452,0.8966512669581853,0.9808113191127258,0.4904461969124767,26.023714739689595
