feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
0.009287613740021305,-1.2298049463485135,-0.6255383911295602,-1.604262636997183,1.0090075249027382,-0.9393074669892455,-0.49707587768751976,1.0916267129166453,0.49219048148763506,-1.0645375417582879,-190.48192559948694
0.6415451944897527,-0.6766149010861096,0.717876554538234,-0.039132253275620095,-0.5385856308892919,0.4447362937211022,-1.4322912780511925,0.048388604345697236,0.7561519301876535,-2.3932819707703072,-1.3484897034474255
-0.7222880550643944,0.30835626159318,-0.24814333545105274,0.03006005585484988,-2.1035583425932294,-0.7396070759525862,-0.9457517119913266,-0.7513748417424552,0.0935717871281185,-0.28770370962772635,-217.65144465585797
2.2922080128149576,0.5514540445464243,0.5390583205807888,0.009025250973325124,0.04153939299840346,-0.019130496521151476,1.175001219500291,-1.1179254451135168,-0.596159699806467,-0.7478709492938624,31.10073167167483
-0.8440114806012106,-0.6734393021051525,0.4606258064706026,0.8803335961845179,-2.4366527977315435,-0.23049337288360777,-1.6258742862058673,-1.2402414204877212,0.3262703853072804,0.32645507230719006,-225.4253650389661
-0.1208382756290028,-0.36322451814885326,0.4924855003539733,-0.006171960493082105,0.7818907330549651,-0.009271484782550705,-0.5166283932207258,-0.4188408718328557,0.07127987089431422,-0.725013762237037,-49.17200101566108
1.7878982507005232,0.5000229613119415,-0.07130824689512472,1.0887706332580314,0.21861575836709907,1.0295740390685735,0.15656317299570796,-1.1249556216456256,0.6064588760560982,1.7347626848437954,244.8542160153144
-0.3428127042633284,0.4090766064869274,-0.2998337452003345,-1.6252234989202576,2.415256779380845,0.26150433606218704,-1.7423846856814764,-0.4279433403304046,-0.9071831801201446,0.550138016234395,-170.65068518229694
0.5587127202999242,-1.0713342164990416,0.020505118896650996,1.5412878824408398,1.6898812752263495,-0.008720589985642384,-0.9155590629051246,-0.3789877882091447,-1.1104925588953851,0.16704868848906673,0.8312547844701825
1.3651293458574996,-0.67917189365578,0.4925818795484299,-0.8282957118443162,0.18041275878288948,-1.058988333352547,-2.1316351033448617,-1.0139768125701656,-0.8364202117107136,0.36828174156944365,-352.2617667049108
-0.9131575170128978,-0.2576828114362957,-0.7992201934596711,0.5856475228759048,0.3973865637001297,-0.6462474400959742,0.6952647571699009,0.46036838918094153,0.572362809099228,1.133612316716266,74.85055464992709
1.3247107202517958,-0.47612981164976376,-0.4993892071825777,1.7323869610894247,0.7939963846391834,0.0762520430359561,0.40547816085376426,0.2465865108111366,0.5003575042865647,-0.03623857775559582,259.81465619127647
0.3144437342194759,0.643256277885669,-0.14639464210000389,-0.693947037170705,-0.03154737290361876,-0.12474972426163422,-1.7299502125675141,0.5218069706284418,0.5733429085084808,-1.6893877595002986,4.287619437330199
-0.2663178683874312,0.5472618035108127,0.7895225604104245,-1.087394796735686,0.41410374793434646,-1.3871694133275627,-0.2766663633760728,-1.022988219179459,-0.08074795743806894,0.0828224803114542,-243.59839629552508
-0.28229630048913434,-0.8138258149486454,-0.1406289072448084,0.2680117840883157,0.7282368331537583,-1.6354064332773162,-0.5283529868133336,-2.255939498457608,-0.2460877615550553,1.320966314357683,-344.5922345816065
1.5094708607111955,0.31813690788543814,-1.3746621953670597,1.5918586496597882,0.44569395579956544,1.107416402579833,-1.9293907002012967,1.3601079302738242,-1.1505067612093915,0.4795099624424328,272.374238955436
-1.6715464873116763,-1.365282874432205,1.2209433285006217,1.7751721469374477,2.519570400210501,-0.6069889569510168,-1.4456932732480328,1.0190382979102348,-1.797524444614471,0.715088171913615,-31.518474045863172
-1.1683078561304467,0.2622053859838585,0.1401541719441677,-0.6319624765009827,-0.4273509357793124,-1.2000771148687928,0.21452712085289838,2.131246487834625,-0.07139352192301932,1.6894286718761466,-21.37099558261695
0.003659490714469374,0.6015158136671998,0.6101440864066574,-0.4475008761926458,-0.22824755819403428,1.1178867334508418,-0.2742420888635259,-2.0696122626654505,0.42349690044287275,1.7418121884722342,-43.452123164971226
0.5928067967811247,0.8708407646082093,0.18006668493521302,-0.6311186825850962,-1.0992973091284242,-0.7877495403193006,0.42475367227529126,-0.6815306444640257,-0.06693104399651724,0.8198851165343835,-107.62187220023118
-1.4066995849136144,1.5768901781404938,-2.129869204804334,-0.8845777032933492,0.2529459259222099,0.5053648958131307,0.7386518360931771,-1.3054334269301247,-0.8671255046975083,-0.38662578088771243,-86.43755225535972
-0.8003025135857529,-0.6950125040015293,0.6085755734644681,0.15869899398419973,1.351257865688044,0.7244676689554119,-0.5387387461719194,-1.2012197459956613,-0.5684049783284879,-1.6200755172897283,-103.7266914876742
-0.9438433203095219,0.42435387141619024,0.6406090594198881,0.2047845367340717,0.8760283888886762,2.5101870946799227,-1.334136762471745,1.0463215900644545,-1.9715301116416295,-0.9904543116725201,125.38026614390935
-0.9674132575253364,1.9556774984294867,0.3409617094084545,1.2239687524975191,0.43086409597816877,0.26494600401237434,1.4708597842792024,0.7855874224407976,-0.818224410877762,0.3016763798124786,299.58208445298425
0.6356478884472019,-0.6558069632703147,-0.45774659277223734,-0.0398935216805006,0.26448360406258725,-0.07672839496727196,0.2518290463107146,-1.3720743291855664,-0.13462064979666258,-0.08151416467552526,-109.93523018868747
1.0460931535729574,0.5801373738557501,0.9499148336348412,-0.6213637363596933,1.0593576788055397,1.036571919962855,-0.6570338728401096,0.22540358922527606,-0.5539083542642891,0.4627260119451383,127.53163487479917
-0.9437258828246979,1.2092207508179615,-1.222778908039116,-0.41235523638592136,-0.5876793462024393,-0.5829301056127938,-1.1514476861125065,-1.0026165457117748,0.6459432047885942,-0.28426165391788677,-123.38050222586003
-0.4322273818306215,-0.32820294105722175,-0.8761924563341278,0.40840524506595755,-0.9117246209966366,0.07046875519305873,-1.7029557231588413,0.8651619106523667,0.01655840803919453,-0.27407084634918716,-34.678005877368676
1.101841029790573,-0.3307946222355768,-0.6634187459539974,-1.5330802525033442,0.3659589834482303,-1.9446057799801704,-0.7495105312683328,-0.5025018078206891,-0.2828870722619014,-0.483122548998735,-337.02608229362494
-1.2906941414194646,1.4394959119560968,-2.595178282448471,-0.5770938114123333,0.12863476457144032,-0.7555246249406887,-0.23617404175724654,-0.5447628572653141,-0.1599867471691414,0.019102099099983373,-99.66728320606656
-1.496468696273283,0.9901922234769284,-1.027414950208554,0.41644121627777436,1.3747560995736068,-0.5540485322594345,1.2370310135923017,0.9344915671402633,0.9236627033967553,-0.008745695818142727,230.64209631470112
0.6426235427412148,0.02603512741749091,0.012296620201436783,-0.3391425525985818,0.7157758316980909,-0.5542335040312045,0.3232381803313817,0.18083704524328612,0.4133453450642514,0.7363483999746305,41.944018250080816
-0.4812960413967444,-0.05614307498601653,-0.6165868189113164,0.9833202317009447,0.28544143797998295,1.6198066892834437,0.9532628819797685,0.46000889653499344,1.8076529653282531,1.9939662968429945,397.1587065749924
-2.260228710125803,-0.2777432190996368,1.209409503398346,-0.3757793012213271,0.3277542213861825,1.3393396787141976,-0.2493416720300847,0.9152287635247981,1.7170339059271014,0.7856407765151169,162.3899679782143
0.14074022969167618,0.28151971112201896,-1.5840996757756782,0.3001735065213527,-0.17294336974883284,0.6435590726243098,0.03033590862521998,0.007623064760046013,-1.5547966329051235,-0.7797647276049968,-19.42881142077235
-0.48929317326523325,0.06791137013179849,-0.07821924273496886,0.3374574422006986,-0.2464316089047989,-0.595541109162994,-0.3268666178075603,0.9169269560869047,0.8431923207779911,0.011644099315069894,77.65673196365876
1.3353117518313151,1.088858465941407,-0.4863185806843218,-1.0013051531328936,1.390346010109009,-0.3646150027984322,-1.6376143836466606,-1.6516795997914293,-0.32856846999650646,1.3011204225543935,-131.26728607199544
-0.7356405228435048,-0.45730882841073334,-0.2571249692243189,0.0530264827598894,-0.6492051595618835,2.1624624121221494,0.6575512468949224,-2.428253457866956,-0.13697829608834663,-0.16026255883298413,-79.77013905748332
0.8423693449991303,1.057634570430107,-0.23081300811125374,-0.04777713869099145,-0.640418909626921,-0.1762460665250549,-1.1179618506337168,-0.09232328944024648,0.889122317888442,-0.34530825548133437,80.4934310251163
1.3713204719910048,-0.8600960913932836,-1.794632567261103,-0.2322485320299149,0.31171596435960985,1.284566053533697,-0.6545758651759813,-0.7410513723690458,-0.7348058747212511,0.9603222079687327,-54.54296734445703
0.05487571236237143,-0.9398896691139641,0.0901745100549257,-0.6647498498132959,-1.6572082075062227,1.7911036492236223,-2.1765149141903364,-0.4266577770369402,0.6228911851321823,-2.088710784322033,-112.40972250172997
0.13304985355814108,1.0988868916768586,-1.592815494379679,2.2665713285740927,0.5696497277120844,0.16079957367862624,-0.3587342124881809,-0.5929545920976907,1.882159772756061,0.1410189732831648,400.2317706712851
1.0369178206413683,-1.4746279564664293,-0.21542415113880914,0.9117478653157223,-0.17685588878250658,0.42382096062950586,0.18896099506741396,2.6796442348500067,-0.44445477140699097,-0.45913492833402875,203.98187285431325
-1.3289151428067367,-0.3080027315580259,0.5762751140739184,-1.088751677383309,-2.1929667027074733,0.9935055944790387,-1.6775653822905623,0.5994656154289272,0.19392842527138224,1.3921301151001328,-160.1449320976053
-1.3041317781626474,-1.4798732975841686,-1.3760260920958653,-0.3433309986383622,0.6699088617958522,0.052082865558510036,-2.756578737123819,0.19721973090509662,0.6077918185203374,1.7117704792365938,-183.22505629852634
