feature_0,feature_1,feature_2,position
-0.925529505634926,1.3963234280394903,0.6213245001334657,-1.1824315228481237
-0.8940426554219726,1.0721927326882408,-1.4479818414690802,4.247882261655635
0.8163722271027131,0.6190552325726555,-1.5775260918914022,2.1864913898161444
0.801520873275162,1.6275900394138973,-0.4020332035102435,0.9298343075031447
0.10018691828785978,1.3694623451077585,1.994968633376943,-3.2419479364736117
0.10041309857915885,0.3252338786897826,1.9949458325123697,-3.242175263119256
0.8538675368512327,1.821854368987685,1.5204903740816047,-4.164963832539967
-0.3046169255015452,1.645074485846338,-1.9524749491183409,3.4511288684590844
0.815149091054792,1.899599826583848,-0.4207487942588757,0.9529865341803313
0.9248172102869388,1.45143901677672,-1.3804117868272276,1.9610378454526416
0.981240118822388,1.2268303918715797,1.1927895983019463,-4.518384692212027
-0.9600563017467111,0.8364860725812377,-1.279806893189621,4.428796018204761
0.008394480761471519,1.8654569667080265,-1.9999647657256456,3.133198074235786
-0.4172821973615953,1.7321277790008167,1.9087769626069306,-2.7111400098547027
-0.14237813783939554,0.09043734021237881,1.9898123387114277,-2.9987290367335926
-0.1570969937474489,0.05273394899450401,1.9875831785503002,-2.983842198012336
-0.9626483365413946,0.7529267337560992,1.2707548340364136,-1.8449733942045956
0.23121259993824417,1.6211066615636658,-0.027096750118596136,0.2333238712348091
-0.5983202644282114,1.974552258629889,0.1987429493760724,-0.6414030884223583
-0.9222936526684942,0.30083378220705637,1.386489868233835,-1.9676189983123684
0.86949978433048,1.1882614307042703,-0.5060666795515323,1.0541886970277397
0.253307424906974,0.761781713262043,1.967385832275312,-3.3976903168486907
-0.9255940924002909,1.9398287956292064,1.378517603439631,-1.9589905355132493
-0.9519403629372373,1.6842378462714174,0.6937165603384327,-1.2595099540434591
-0.40230266811925186,1.6766574094222757,0.08449327516171079,-0.41403064456753075
0.43844927927020466,0.9373863195899406,-1.8987559343378146,2.687720115878094
-0.30609148597439334,0.8296390046753304,1.9520021020008242,-2.8305079189551146
0.13375436010400735,0.5468141438614125,-0.008985483883728662,0.1341564214445357
0.7649648743776284,0.11275099330185423,-0.3559280001673576,0.870986791864982
0.9056929726409256,1.7294447525101064,1.423934239368376,-4.274604154312613
0.8487338332944387,1.6258020182601551,-0.471179727864629,1.0135863499948832
-0.036347667679270196,1.9994353465722612,1.9993392052022563,-3.1052369776771926
0.8178700230123908,1.9932736741478108,1.5754030113387585,-4.0992921605040875
-0.8861889439989108,1.110863411205255,-1.4633240286603915,4.230646518413337
-0.947998064443644,1.537974830361021,-1.3182760905426365,4.388478523149346
0.23285866620812892,1.889531459764856,-1.972510586868735,2.906576529687745
-0.9635904953086316,1.699294781354823,1.2673824178042867,-1.8414718421326146
0.6053920452906995,0.4946962034863953,1.795927428537768,-3.7918509929155686
